! 13C range in Si
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
200.000000	50278.2   	200.000000	49741.6   	200.000000	50424.8   	200.000000	50583.9   	200.000000	50424.1   	200.000000	334.524   	200.000000	156.531   	200.000000	506.371   	200.000000	436.073   	200.000000	517.865   	
210.000000	54636.3   	210.000000	54035.7   	210.000000	54777.7   	210.000000	54957.5   	210.000000	54777     	210.000000	361.779   	210.000000	169.131   	210.000000	548.693   	210.000000	472.022   	210.000000	562.539   	
220.000000	59121.9   	220.000000	58458.1   	220.000000	59261.3   	220.000000	59463     	220.000000	59260.7   	220.000000	389.63    	220.000000	182.031   	220.000000	592.11    	220.000000	508.923   	220.000000	608.544   	
230.000000	63731.1   	230.000000	63004.4   	230.000000	63871.5   	230.000000	64096     	230.000000	63870.9   	230.000000	418.041   	230.000000	195.227   	230.000000	636.574   	230.000000	546.741   	230.000000	655.834   	
240.000000	68460     	240.000000	67670.8   	240.000000	68604.2   	240.000000	68852.6   	240.000000	68603.7   	240.000000	446.978   	240.000000	208.696   	240.000000	682.037   	240.000000	585.441   	240.000000	704.366   	
250.000000	73305.2   	250.000000	72453.5   	250.000000	73455.5   	250.000000	73729     	250.000000	73455.3   	250.000000	476.405   	250.000000	222.428   	250.000000	728.454   	250.000000	624.991   	250.000000	754.099   	
260.000000	78263.1   	260.000000	77348.9   	260.000000	78421.9   	260.000000	78721.4   	260.000000	78421.9   	260.000000	506.294   	260.000000	236.414   	260.000000	775.781   	260.000000	665.357   	260.000000	804.991   	
270.000000	83330.7   	270.000000	82353.6   	270.000000	83500.2   	270.000000	83826.3   	270.000000	83500.1   	270.000000	536.614   	270.000000	250.644   	270.000000	823.979   	270.000000	706.511   	270.000000	857.005   	
280.000000	88504.8   	280.000000	87464.1   	280.000000	88686.9   	280.000000	89040.2   	280.000000	88686.4   	280.000000	567.338   	280.000000	265.11    	280.000000	873.008   	280.000000	748.424   	280.000000	910.102   	
290.000000	93782.3   	290.000000	92677.5   	290.000000	93978.3   	290.000000	94360     	290.000000	93977.7   	290.000000	598.439   	290.000000	279.804   	290.000000	922.829   	290.000000	791.068   	290.000000	964.248   	
300.000000	99160.5   	300.000000	97990.6   	300.000000	99371.5   	300.000000	99782.5   	300.000000	99370.8   	300.000000	629.892   	300.000000	294.717   	300.000000	973.408   	300.000000	834.416   	300.000000	1019.41   	
310.000000	104637    	310.000000	103401    	310.000000	104863    	310.000000	105305    	310.000000	104863    	310.000000	661.673   	310.000000	309.844   	310.000000	1024.71   	310.000000	878.443   	310.000000	1075.55   	
320.000000	110208    	320.000000	108904    	320.000000	110451    	320.000000	110923    	320.000000	110450    	320.000000	693.761   	320.000000	325.165   	320.000000	1076.7    	320.000000	923.124   	320.000000	1132.64   	
330.000000	115872    	330.000000	114500    	330.000000	116132    	330.000000	116636    	330.000000	116131    	330.000000	726.133   	330.000000	340.675   	330.000000	1129.36   	330.000000	968.437   	330.000000	1190.65   	
340.000000	121626    	340.000000	120184    	340.000000	121903    	340.000000	122440    	340.000000	121903    	340.000000	758.77    	340.000000	356.377   	340.000000	1182.64   	340.000000	1014.36   	340.000000	1249.54   	
350.000000	127468    	350.000000	125954    	350.000000	127762    	350.000000	128333    	350.000000	127762    	350.000000	791.653   	350.000000	372.258   	350.000000	1236.52   	350.000000	1060.87   	350.000000	1309.29   	
360.000000	133396    	360.000000	131808    	360.000000	133706    	360.000000	134312    	360.000000	133707    	360.000000	824.763   	360.000000	388.306   	360.000000	1290.97   	360.000000	1107.94   	360.000000	1369.88   	
370.000000	139407    	370.000000	137744    	370.000000	139734    	370.000000	140374    	370.000000	139734    	370.000000	858.084   	370.000000	404.516   	370.000000	1345.97   	370.000000	1155.56   	370.000000	1431.27   	
380.000000	145500    	380.000000	143759    	380.000000	145842    	380.000000	146518    	380.000000	145842    	380.000000	891.598   	380.000000	420.883   	380.000000	1401.5    	380.000000	1203.7    	380.000000	1493.43   	
390.000000	151672    	390.000000	149851    	390.000000	152029    	390.000000	152741    	390.000000	152029    	390.000000	925.292   	390.000000	437.401   	390.000000	1457.52   	390.000000	1252.36   	390.000000	1556.35   	
400.000000	157921    	400.000000	156018    	400.000000	158292    	400.000000	159041    	400.000000	158292    	400.000000	959.149   	400.000000	454.073   	400.000000	1514.01   	400.000000	1301.5    	400.000000	1620      	
410.000000	164245    	410.000000	162259    	410.000000	164629    	410.000000	165416    	410.000000	164629    	410.000000	993.156   	410.000000	470.902   	410.000000	1570.96   	410.000000	1351.12   	410.000000	1684.36   	
420.000000	170643    	420.000000	168570    	420.000000	171038    	420.000000	171863    	420.000000	171038    	420.000000	1027.3    	420.000000	487.871   	420.000000	1628.33   	420.000000	1401.19   	420.000000	1749.4    	
430.000000	177113    	430.000000	174951    	430.000000	177518    	430.000000	178382    	430.000000	177518    	430.000000	1061.57   	430.000000	504.962   	430.000000	1686.12   	430.000000	1451.7    	430.000000	1815.1    	
440.000000	183653    	440.000000	181399    	440.000000	184065    	440.000000	184969    	440.000000	184065    	440.000000	1095.95   	440.000000	522.175   	440.000000	1744.3    	440.000000	1502.63   	440.000000	1881.43   	
450.000000	190261    	450.000000	187913    	450.000000	190679    	450.000000	191623    	450.000000	190680    	450.000000	1130.43   	450.000000	539.515   	450.000000	1802.84   	450.000000	1553.97   	450.000000	1948.39   	
460.000000	196935    	460.000000	194491    	460.000000	197358    	460.000000	198343    	460.000000	197359    	460.000000	1165      	460.000000	556.981   	460.000000	1861.74   	460.000000	1605.71   	460.000000	2015.95   	
470.000000	203675    	470.000000	201132    	470.000000	204100    	470.000000	205126    	470.000000	204101    	470.000000	1199.65   	470.000000	574.566   	470.000000	1920.98   	470.000000	1657.83   	470.000000	2084.08   	
480.000000	210478    	480.000000	207833    	480.000000	210903    	480.000000	211972    	480.000000	210904    	480.000000	1234.37   	480.000000	592.268   	480.000000	1980.54   	480.000000	1710.31   	480.000000	2152.78   	
490.000000	217344    	490.000000	214593    	490.000000	217767    	490.000000	218877    	490.000000	217767    	490.000000	1269.16   	490.000000	610.086   	490.000000	2040.4    	490.000000	1763.14   	490.000000	2222.02   	
500.000000	224269    	500.000000	221411    	500.000000	224689    	500.000000	225841    	500.000000	224689    	500.000000	1303.99   	500.000000	628.014   	500.000000	2100.55   	500.000000	1816.32   	500.000000	2291.78   	
520.000000	238297    	520.000000	235216    	520.000000	238700    	520.000000	239940    	520.000000	238700    	520.000000	1373.79   	520.000000	664.169   	520.000000	2221.64   	520.000000	1923.65   	520.000000	2432.82   	
540.000000	252551    	540.000000	249234    	540.000000	252927    	540.000000	254257    	540.000000	252927    	540.000000	1443.7    	540.000000	700.699   	540.000000	2343.72   	540.000000	2032.2    	540.000000	2575.76   	
560.000000	267020    	560.000000	263456    	560.000000	267358    	560.000000	268779    	560.000000	267358    	560.000000	1513.67   	560.000000	737.615   	560.000000	2466.68   	560.000000	2141.88   	560.000000	2720.49   	
580.000000	281694    	580.000000	277873    	580.000000	281984    	580.000000	283499    	580.000000	281985    	580.000000	1583.65   	580.000000	774.884   	580.000000	2590.42   	580.000000	2252.62   	580.000000	2866.88   	
600.000000	296565    	600.000000	292474    	600.000000	296794    	600.000000	298405    	600.000000	296796    	600.000000	1653.6    	600.000000	812.462   	600.000000	2714.85   	600.000000	2364.33   	600.000000	3014.83   	
620.000000	311624    	620.000000	307251    	620.000000	311782    	620.000000	313488    	620.000000	311783    	620.000000	1723.47   	620.000000	850.338   	620.000000	2839.89   	620.000000	2476.94   	620.000000	3164.24   	
640.000000	326862    	640.000000	322196    	640.000000	326937    	640.000000	328741    	640.000000	326938    	640.000000	1793.23   	640.000000	888.522   	640.000000	2965.47   	640.000000	2590.39   	640.000000	3315.01   	
660.000000	342272    	660.000000	337302    	660.000000	342251    	660.000000	344154    	660.000000	342252    	660.000000	1862.85   	660.000000	927.013   	660.000000	3091.52   	660.000000	2704.62   	660.000000	3467.05   	
680.000000	357845    	680.000000	352559    	680.000000	357718    	680.000000	359721    	680.000000	357718    	680.000000	1932.29   	680.000000	965.781   	680.000000	3217.96   	680.000000	2819.55   	680.000000	3620.28   	
700.000000	373574    	700.000000	367963    	700.000000	373328    	700.000000	375435    	700.000000	373329    	700.000000	2001.53   	700.000000	1004.8    	700.000000	3344.75   	700.000000	2935.15   	700.000000	3774.62   	
720.000000	389453    	720.000000	383505    	720.000000	389077    	720.000000	391287    	720.000000	389078    	720.000000	2070.54   	720.000000	1044.05   	720.000000	3471.82   	720.000000	3051.34   	720.000000	3929.98   	
740.000000	405475    	740.000000	399180    	740.000000	404957    	740.000000	407273    	740.000000	404959    	740.000000	2139.32   	740.000000	1083.53   	740.000000	3599.12   	740.000000	3168.1    	740.000000	4086.31   	
760.000000	421634    	760.000000	414981    	760.000000	420963    	760.000000	423385    	760.000000	420966    	760.000000	2207.82   	760.000000	1123.24   	760.000000	3726.6    	760.000000	3285.36   	760.000000	4243.52   	
780.000000	437923    	780.000000	430903    	780.000000	437090    	780.000000	439619    	780.000000	437093    	780.000000	2276.05   	780.000000	1163.16   	780.000000	3854.23   	780.000000	3403.09   	780.000000	4401.57   	
800.000000	454338    	800.000000	446941    	800.000000	453332    	800.000000	455968    	800.000000	453334    	800.000000	2343.98   	800.000000	1203.26   	800.000000	3981.95   	800.000000	3521.24   	800.000000	4560.38   	
820.000000	470871    	820.000000	463088    	820.000000	469683    	820.000000	472427    	820.000000	469684    	820.000000	2411.6    	820.000000	1243.55   	820.000000	4109.73   	820.000000	3639.77   	820.000000	4719.9    	
840.000000	487518    	840.000000	479341    	840.000000	486136    	840.000000	488990    	840.000000	486137    	840.000000	2478.88   	840.000000	1284      	840.000000	4237.52   	840.000000	3758.64   	840.000000	4880.05   	
860.000000	504274    	860.000000	495693    	860.000000	502686    	860.000000	505651    	860.000000	502687    	860.000000	2545.79   	860.000000	1324.6    	860.000000	4365.27   	860.000000	3877.79   	860.000000	5040.77   	
880.000000	521134    	880.000000	512142    	880.000000	519329    	880.000000	522404    	880.000000	519330    	880.000000	2612.33   	880.000000	1365.38   	880.000000	4492.95   	880.000000	3997.2    	880.000000	5202.01   	
900.000000	538094    	900.000000	528683    	900.000000	536059    	900.000000	539247    	900.000000	536060    	900.000000	2678.48   	900.000000	1406.3    	900.000000	4620.53   	900.000000	4116.84   	900.000000	5363.73   	
920.000000	555148    	920.000000	545310    	920.000000	552874    	920.000000	556176    	920.000000	552876    	920.000000	2744.26   	920.000000	1447.36   	920.000000	4748      	920.000000	4236.67   	920.000000	5525.88   	
940.000000	572293    	940.000000	562021    	940.000000	569769    	940.000000	573186    	940.000000	569772    	940.000000	2809.65   	940.000000	1488.54   	940.000000	4875.32   	940.000000	4356.68   	940.000000	5688.43   	
960.000000	589524    	960.000000	578812    	960.000000	586742    	960.000000	590273    	960.000000	586745    	960.000000	2874.65   	960.000000	1529.85   	960.000000	5002.48   	960.000000	4476.83   	960.000000	5851.34   	
980.000000	606837    	980.000000	595679    	980.000000	603789    	980.000000	607435    	980.000000	603792    	980.000000	2939.26   	980.000000	1571.29   	980.000000	5129.45   	980.000000	4597.1    	980.000000	6014.56   	
1000.000000	624228    	1000.000000	612619    	1000.000000	620906    	1000.000000	624669    	1000.000000	620910    	1000.000000	3003.47   	1000.000000	1612.87   	1000.000000	5256.21   	1000.000000	4717.46   	1000.000000	6178.06   	
1020.000000	641695    	1020.000000	629628    	1020.000000	638092    	1020.000000	641970    	1020.000000	638095    	1020.000000	3067.29   	1020.000000	1654.58   	1020.000000	5382.75   	1020.000000	4837.91   	1020.000000	6341.82   	
1040.000000	659232    	1040.000000	646702    	1040.000000	655342    	1040.000000	659337    	1040.000000	655345    	1040.000000	3130.71   	1040.000000	1696.42   	1040.000000	5509.05   	1040.000000	4958.41   	1040.000000	6505.8    	
1060.000000	676837    	1060.000000	663840    	1060.000000	672655    	1060.000000	676766    	1060.000000	672657    	1060.000000	3193.73   	1060.000000	1738.37   	1060.000000	5635.09   	1060.000000	5078.94   	1060.000000	6669.97   	
1080.000000	694507    	1080.000000	681038    	1080.000000	690026    	1080.000000	694255    	1080.000000	690028    	1080.000000	3256.35   	1080.000000	1780.42   	1080.000000	5760.86   	1080.000000	5199.5    	1080.000000	6834.31   	
1100.000000	712237    	1100.000000	698294    	1100.000000	707454    	1100.000000	711801    	1100.000000	707456    	1100.000000	3318.58   	1100.000000	1822.58   	1100.000000	5886.36   	1100.000000	5320.06   	1100.000000	6998.78   	
1120.000000	730026    	1120.000000	715604    	1120.000000	724936    	1120.000000	729401    	1120.000000	724937    	1120.000000	3380.41   	1120.000000	1864.84   	1120.000000	6011.55   	1120.000000	5440.6    	1120.000000	7163.36   	
1140.000000	747870    	1140.000000	732966    	1140.000000	742470    	1140.000000	747054    	1140.000000	742471    	1140.000000	3441.85   	1140.000000	1907.21   	1140.000000	6136.45   	1140.000000	5561.11   	1140.000000	7328.03   	
1160.000000	765767    	1160.000000	750377    	1160.000000	760053    	1160.000000	764756    	1160.000000	760054    	1160.000000	3502.89   	1160.000000	1949.7    	1160.000000	6261.03   	1160.000000	5681.58   	1160.000000	7492.77   	
1180.000000	783712    	1180.000000	767836    	1180.000000	777684    	1180.000000	782507    	1180.000000	777685    	1180.000000	3563.54   	1180.000000	1992.3    	1180.000000	6385.29   	1180.000000	5801.99   	1180.000000	7657.55   	
1200.000000	801705    	1200.000000	785340    	1200.000000	795359    	1200.000000	800303    	1200.000000	795361    	1200.000000	3623.79   	1200.000000	2035.01   	1200.000000	6509.21   	1200.000000	5922.33   	1200.000000	7822.35   	
1220.000000	819742    	1220.000000	802886    	1220.000000	813079    	1220.000000	818143    	1220.000000	813081    	1220.000000	3683.66   	1220.000000	2077.82   	1220.000000	6632.8    	1220.000000	6042.59   	1220.000000	7987.16   	
1240.000000	837821    	1240.000000	820472    	1240.000000	830840    	1240.000000	836026    	1240.000000	830842    	1240.000000	3743.14   	1240.000000	2120.74   	1240.000000	6756.04   	1240.000000	6162.75   	1240.000000	8151.96   	
1260.000000	855939    	1260.000000	838097    	1260.000000	848640    	1260.000000	853948    	1260.000000	848643    	1260.000000	3802.24   	1260.000000	2163.74   	1260.000000	6878.92   	1260.000000	6282.81   	1260.000000	8316.72   	
1280.000000	874094    	1280.000000	855759    	1280.000000	866479    	1280.000000	871909    	1280.000000	866482    	1280.000000	3860.96   	1280.000000	2206.83   	1280.000000	7001.45   	1280.000000	6402.75   	1280.000000	8481.43   	
1300.000000	892284    	1300.000000	873455    	1300.000000	884354    	1300.000000	889907    	1300.000000	884358    	1300.000000	3919.29   	1300.000000	2250      	1300.000000	7123.61   	1300.000000	6522.56   	1300.000000	8646.08   	
1320.000000	910507    	1320.000000	891184    	1320.000000	902264    	1320.000000	907940    	1320.000000	902269    	1320.000000	3977.25   	1320.000000	2293.26   	1320.000000	7245.4    	1320.000000	6642.24   	1320.000000	8810.66   	
1340.000000	928761    	1340.000000	908943    	1340.000000	920207    	1340.000000	926006    	1340.000000	920213    	1340.000000	4034.83   	1340.000000	2336.6    	1340.000000	7366.82   	1340.000000	6761.77   	1340.000000	8975.14   	
1360.000000	947043    	1360.000000	926732    	1360.000000	938183    	1360.000000	944105    	1360.000000	938190    	1360.000000	4092.05   	1360.000000	2380.03   	1360.000000	7487.86   	1360.000000	6881.16   	1360.000000	9139.51   	
1380.000000	965351    	1380.000000	944549    	1380.000000	956190    	1380.000000	962235    	1380.000000	956197    	1380.000000	4148.89   	1380.000000	2423.53   	1380.000000	7608.52   	1380.000000	7000.38   	1380.000000	9303.76   	
1400.000000	983684    	1400.000000	962392    	1400.000000	974226    	1400.000000	980394    	1400.000000	974233    	1400.000000	4205.37   	1400.000000	2467.12   	1400.000000	7728.79   	1400.000000	7119.44   	1400.000000	9467.88   	
1420.000000	1.00204e+06	1420.000000	980259    	1420.000000	992291    	1420.000000	998581    	1420.000000	992297    	1420.000000	4261.49   	1420.000000	2510.8    	1420.000000	7848.68   	1420.000000	7238.32   	1420.000000	9631.86   	
1440.000000	1.02042e+06	1440.000000	998149    	1440.000000	1.01038e+06	1440.000000	1.0168e+06	1440.000000	1.01039e+06	1440.000000	4317.25   	1440.000000	2554.55   	1440.000000	7968.18   	1440.000000	7357.02   	1440.000000	9795.69   	
1460.000000	1.03881e+06	1460.000000	1.01606e+06	1460.000000	1.0285e+06	1460.000000	1.03504e+06	1460.000000	1.0285e+06	1460.000000	4372.65   	1460.000000	2598.38   	1460.000000	8087.28   	1460.000000	7475.54   	1460.000000	9959.35   	
1480.000000	1.05723e+06	1480.000000	1.03399e+06	1480.000000	1.04664e+06	1480.000000	1.0533e+06	1480.000000	1.04665e+06	1480.000000	4427.71   	1480.000000	2642.29   	1480.000000	8206      	1480.000000	7593.86   	1480.000000	10122.8   	
1500.000000	1.07566e+06	1500.000000	1.05194e+06	1500.000000	1.06481e+06	1500.000000	1.07159e+06	1500.000000	1.06481e+06	1500.000000	4482.41   	1500.000000	2686.28   	1500.000000	8324.32   	1500.000000	7711.99   	1500.000000	10286.1   	
1520.000000	1.0941e+06	1520.000000	1.06991e+06	1520.000000	1.08299e+06	1520.000000	1.0899e+06	1520.000000	1.083e+06 	1520.000000	4536.77   	1520.000000	2730.34   	1520.000000	8442.24   	1520.000000	7829.91   	1520.000000	10449.3   	
1540.000000	1.11256e+06	1540.000000	1.0879e+06	1540.000000	1.1012e+06	1540.000000	1.10823e+06	1540.000000	1.10121e+06	1540.000000	4590.78   	1540.000000	2774.48   	1540.000000	8559.76   	1540.000000	7947.62   	1540.000000	10612.2   	
1560.000000	1.13103e+06	1560.000000	1.1059e+06	1560.000000	1.11943e+06	1560.000000	1.12658e+06	1560.000000	1.11943e+06	1560.000000	4644.46   	1560.000000	2818.69   	1560.000000	8676.89   	1560.000000	8065.13   	1560.000000	10774.9   	
1580.000000	1.14951e+06	1580.000000	1.12391e+06	1580.000000	1.13768e+06	1580.000000	1.14496e+06	1580.000000	1.13768e+06	1580.000000	4697.8    	1580.000000	2862.98   	1580.000000	8793.62   	1580.000000	8182.41   	1580.000000	10937.4   	
1600.000000	1.168e+06 	1600.000000	1.14194e+06	1600.000000	1.15595e+06	1600.000000	1.16335e+06	1600.000000	1.15595e+06	1600.000000	4750.81   	1600.000000	2907.35   	1600.000000	8909.95   	1600.000000	8299.48   	1600.000000	11099.6   	
1620.000000	1.1865e+06	1620.000000	1.15998e+06	1620.000000	1.17423e+06	1620.000000	1.18176e+06	1620.000000	1.17423e+06	1620.000000	4803.49   	1620.000000	2951.79   	1620.000000	9025.88   	1620.000000	8416.32   	1620.000000	11261.7   	
1640.000000	1.205e+06 	1640.000000	1.17803e+06	1640.000000	1.19253e+06	1640.000000	1.20018e+06	1640.000000	1.19254e+06	1640.000000	4855.85   	1640.000000	2996.3    	1640.000000	9141.41   	1640.000000	8532.93   	1640.000000	11423.5   	
1660.000000	1.22351e+06	1660.000000	1.19609e+06	1660.000000	1.21085e+06	1660.000000	1.21863e+06	1660.000000	1.21085e+06	1660.000000	4907.88   	1660.000000	3040.89   	1660.000000	9256.54   	1660.000000	8649.31   	1660.000000	11585     	
1680.000000	1.24202e+06	1680.000000	1.21415e+06	1680.000000	1.22918e+06	1680.000000	1.23708e+06	1680.000000	1.22919e+06	1680.000000	4959.59   	1680.000000	3085.55   	1680.000000	9371.28   	1680.000000	8765.46   	1680.000000	11746.3   	
1700.000000	1.26053e+06	1700.000000	1.23223e+06	1700.000000	1.24753e+06	1700.000000	1.25556e+06	1700.000000	1.24753e+06	1700.000000	5010.99   	1700.000000	3130.28   	1700.000000	9485.62   	1700.000000	8881.37   	1700.000000	11907.4   	
1750.000000	1.30682e+06	1750.000000	1.27745e+06	1750.000000	1.29346e+06	1750.000000	1.3018e+06	1750.000000	1.29346e+06	1750.000000	5138.13   	1750.000000	3242.43   	1750.000000	9769.72   	1750.000000	9170.09   	1750.000000	12308.9   	
1800.000000	1.3531e+06	1800.000000	1.3227e+06	1800.000000	1.33946e+06	1800.000000	1.34811e+06	1800.000000	1.33947e+06	1800.000000	5263.38   	1800.000000	3355      	1800.000000	10051.4   	1800.000000	9457.28   	1800.000000	12708.7   	
1850.000000	1.39935e+06	1850.000000	1.36796e+06	1850.000000	1.38553e+06	1850.000000	1.3945e+06	1850.000000	1.38554e+06	1850.000000	5386.77   	1850.000000	3467.97   	1850.000000	10330.5   	1850.000000	9742.9    	1850.000000	13106.8   	
1900.000000	1.44557e+06	1900.000000	1.41324e+06	1900.000000	1.43166e+06	1900.000000	1.44094e+06	1900.000000	1.43167e+06	1900.000000	5508.37   	1900.000000	3581.32   	1900.000000	10607.3   	1900.000000	10026.9   	1900.000000	13503     	
1950.000000	1.49174e+06	1950.000000	1.45851e+06	1950.000000	1.47784e+06	1950.000000	1.48743e+06	1950.000000	1.47785e+06	1950.000000	5628.22   	1950.000000	3695.04   	1950.000000	10881.6   	1950.000000	10309.4   	1950.000000	13897.4   	
2000.000000	1.53785e+06	2000.000000	1.50376e+06	2000.000000	1.52406e+06	2000.000000	1.53397e+06	2000.000000	1.52407e+06	2000.000000	5746.36   	2000.000000	3809.14   	2000.000000	11153.5   	2000.000000	10590.1   	2000.000000	14290     	
2100.000000	1.62983e+06	2100.000000	1.59419e+06	2100.000000	1.61661e+06	2100.000000	1.62715e+06	2100.000000	1.61662e+06	2100.000000	5977.73   	2100.000000	4038.47   	2100.000000	11690.4   	2100.000000	11146.8   	2100.000000	15069.3   	
2200.000000	1.72142e+06	2200.000000	1.68446e+06	2200.000000	1.70926e+06	2200.000000	1.72042e+06	2200.000000	1.70928e+06	2200.000000	6202.83   	2200.000000	4269.37   	2200.000000	12218     	2200.000000	11696.9   	2200.000000	15840.7   	
2300.000000	1.81258e+06	2300.000000	1.77452e+06	2300.000000	1.80198e+06	2300.000000	1.81376e+06	2300.000000	1.80199e+06	2300.000000	6421.99   	2300.000000	4501.86   	2300.000000	12736.7   	2300.000000	12240.3   	2300.000000	16604.1   	
2400.000000	1.90322e+06	2400.000000	1.86432e+06	2400.000000	1.89473e+06	2400.000000	1.90713e+06	2400.000000	1.89474e+06	2400.000000	6635.53   	2400.000000	4735.93   	2400.000000	13246.6   	2400.000000	12777.1   	2400.000000	17359.5   	
2500.000000	1.9933e+06	2500.000000	1.95381e+06	2500.000000	1.98748e+06	2500.000000	2.0005e+06	2500.000000	1.98749e+06	2500.000000	6843.73   	2500.000000	4971.53   	2500.000000	13748.1   	2500.000000	13307.4   	2500.000000	18106.8   	
2600.000000	2.08279e+06	2600.000000	2.04297e+06	2600.000000	2.0802e+06	2600.000000	2.09384e+06	2600.000000	2.08021e+06	2600.000000	7046.87   	2600.000000	5208.64   	2600.000000	14241.5   	2600.000000	13831.2   	2600.000000	18846.1   	
2700.000000	2.17163e+06	2700.000000	2.13177e+06	2700.000000	2.17289e+06	2700.000000	2.18714e+06	2700.000000	2.1729e+06	2700.000000	7245.21   	2700.000000	5447.21   	2700.000000	14726.9   	2700.000000	14348.6   	2700.000000	19577.4   	
2800.000000	2.2598e+06	2800.000000	2.22017e+06	2800.000000	2.26552e+06	2800.000000	2.28038e+06	2800.000000	2.26552e+06	2800.000000	7438.99   	2800.000000	5687.23   	2800.000000	15204.7   	2800.000000	14859.7   	2800.000000	20300.7   	
2900.000000	2.34728e+06	2900.000000	2.30816e+06	2900.000000	2.35807e+06	2900.000000	2.37355e+06	2900.000000	2.35808e+06	2900.000000	7628.43   	2900.000000	5928.68   	2900.000000	15675     	2900.000000	15364.6   	2900.000000	21016.2   	
3000.000000	2.43404e+06	3000.000000	2.39572e+06	3000.000000	2.45054e+06	3000.000000	2.46663e+06	3000.000000	2.45055e+06	3000.000000	7813.74   	3000.000000	6171.54   	3000.000000	16138.1   	3000.000000	15863.5   	3000.000000	21724     	
3200.000000	2.60533e+06	3200.000000	2.56949e+06	3200.000000	2.63518e+06	3200.000000	2.65249e+06	3200.000000	2.63519e+06	3200.000000	8172.73   	3200.000000	6661.45   	3200.000000	17043.8   	3200.000000	16843.3   	3200.000000	23116.7   	
3400.000000	2.77357e+06	3400.000000	2.74136e+06	3400.000000	2.81938e+06	3400.000000	2.83791e+06	3400.000000	2.8194e+06	3400.000000	8517.38   	3400.000000	7156.85   	3400.000000	17923.4   	3400.000000	17800.3   	3400.000000	24479.9   	
3600.000000	2.9387e+06	3600.000000	2.91128e+06	3600.000000	3.00311e+06	3600.000000	3.02283e+06	3600.000000	3.00313e+06	3600.000000	8848.94   	3600.000000	7657.68   	3600.000000	18778.6   	3600.000000	18735.3   	3600.000000	25814.6   	
3800.000000	3.10068e+06	3800.000000	3.07921e+06	3800.000000	3.18632e+06	3800.000000	3.20723e+06	3800.000000	3.18634e+06	3800.000000	9168.5    	3800.000000	8163.86   	3800.000000	19611     	3800.000000	19649.4   	3800.000000	27121.9   	
4000.000000	3.2595e+06	4000.000000	3.2451e+06	4000.000000	3.36899e+06	4000.000000	3.39109e+06	4000.000000	3.36902e+06	4000.000000	9477.02   	4000.000000	8675.33   	4000.000000	20421.8   	4000.000000	20543.4   	4000.000000	28402.9   	
4200.000000	3.41518e+06	4200.000000	3.40897e+06	4200.000000	3.55113e+06	4200.000000	3.57439e+06	4200.000000	3.55116e+06	4200.000000	9775.38   	4200.000000	9192.01   	4200.000000	21212.4   	4200.000000	21418.3   	4200.000000	29658.6   	
4400.000000	3.56774e+06	4400.000000	3.5708e+06	4400.000000	3.73272e+06	4400.000000	3.75714e+06	4400.000000	3.73275e+06	4400.000000	10064.3   	4400.000000	9713.86   	4400.000000	21983.9   	4400.000000	22274.8   	4400.000000	30890.1   	
4600.000000	3.71723e+06	4600.000000	3.7306e+06	4600.000000	3.91375e+06	4600.000000	3.93933e+06	4600.000000	3.91379e+06	4600.000000	10344.5   	4600.000000	10240.8   	4600.000000	22737.4   	4600.000000	23113.9   	4600.000000	32098.4   	
4800.000000	3.86367e+06	4800.000000	3.88839e+06	4800.000000	4.09424e+06	4800.000000	4.12096e+06	4800.000000	4.09428e+06	4800.000000	10616.6   	4800.000000	10772.8   	4800.000000	23474     	4800.000000	23936.3   	4800.000000	33284.4   	
5000.000000	4.00714e+06	5000.000000	4.04419e+06	5000.000000	4.27419e+06	5000.000000	4.30204e+06	5000.000000	4.27423e+06	5000.000000	10881.2   	5000.000000	11309.8   	5000.000000	24194.4   	5000.000000	24742.8   	5000.000000	34449     	
5250.000000	4.18238e+06	5250.000000	4.23619e+06	5250.000000	4.49837e+06	5250.000000	4.52763e+06	5250.000000	4.49841e+06	5250.000000	11201.9   	5250.000000	11988.1   	5250.000000	25073.7   	5250.000000	25729.4   	5250.000000	35876.1   	
5500.000000	4.35316e+06	5500.000000	4.42516e+06	5500.000000	4.72173e+06	5500.000000	4.75238e+06	5500.000000	4.72177e+06	5500.000000	11512.5   	5500.000000	12673.9   	5500.000000	25930.6   	5500.000000	26693.4   	5500.000000	37272.7   	
6000.000000	4.68189e+06	6000.000000	4.7943e+06	6000.000000	5.16604e+06	6000.000000	5.19945e+06	6000.000000	5.16608e+06	6000.000000	12106.1   	6000.000000	14068.1   	6000.000000	27583     	6000.000000	28558.2   	6000.000000	39980.4   	
