! 11B range in Si
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
145.000000	35117.7   	145.000000	34884.4   	145.000000	35394.3   	145.000000	35469.2   	145.000000	35394.4   	145.000000	261.447   	145.000000	123.544   	145.000000	396.408   	145.000000	340.641   	145.000000	398.472   	
150.000000	37241.3   	150.000000	36997     	150.000000	37535.1   	150.000000	37617.4   	150.000000	37535.3   	150.000000	276.697   	150.000000	130.54    	150.000000	419.843   	150.000000	360.317   	150.000000	422.573   	
155.000000	39444.3   	155.000000	39157.7   	155.000000	39724.8   	155.000000	39814.9   	155.000000	39725     	155.000000	292.235   	155.000000	137.668   	155.000000	443.768   	155.000000	380.395   	155.000000	447.226   	
160.000000	41695     	160.000000	41365.7   	160.000000	41962.5   	160.000000	42060.8   	160.000000	41962.9   	160.000000	308.053   	160.000000	144.925   	160.000000	468.169   	160.000000	400.867   	160.000000	472.419   	
165.000000	43991.7   	165.000000	43620.1   	165.000000	44247.7   	165.000000	44354.3   	165.000000	44248.1   	165.000000	324.143   	165.000000	152.307   	165.000000	493.036   	165.000000	421.726   	165.000000	498.144   	
170.000000	46333.5   	170.000000	45920.1   	170.000000	46579.4   	170.000000	46694.4   	170.000000	46579.6   	170.000000	340.495   	170.000000	159.814   	170.000000	518.358   	170.000000	442.963   	170.000000	524.391   	
175.000000	48719.6   	175.000000	48264.9   	175.000000	48956.7   	175.000000	49080.5   	175.000000	48956.9   	175.000000	357.103   	175.000000	167.441   	175.000000	544.123   	175.000000	464.571   	175.000000	551.151   	
180.000000	51149.3   	180.000000	50653.7   	180.000000	51378.9   	180.000000	51511.8   	180.000000	51379     	180.000000	373.957   	180.000000	175.187   	180.000000	570.323   	180.000000	486.542   	180.000000	578.413   	
185.000000	53621.9   	185.000000	53085.8   	185.000000	53845     	185.000000	53987.4   	185.000000	53845.1   	185.000000	391.051   	185.000000	183.048   	185.000000	596.946   	185.000000	508.869   	185.000000	606.171   	
190.000000	56136.5   	190.000000	55560.3   	190.000000	56354.5   	190.000000	56506.7   	190.000000	56354.7   	190.000000	408.376   	190.000000	191.024   	190.000000	623.983   	190.000000	531.545   	190.000000	634.413   	
195.000000	58692.6   	195.000000	58076.7   	195.000000	58906.6   	195.000000	59068.9   	195.000000	58906.9   	195.000000	425.926   	195.000000	199.111   	195.000000	651.424   	195.000000	554.564   	195.000000	663.134   	
200.000000	61289.5   	200.000000	60634.1   	200.000000	61500.8   	200.000000	61673.3   	200.000000	61501     	200.000000	443.694   	200.000000	207.301   	200.000000	679.261   	200.000000	577.917   	200.000000	692.322   	
210.000000	66602.8   	210.000000	65869.5   	210.000000	66812.3   	210.000000	67005.9   	210.000000	66812.2   	210.000000	479.857   	210.000000	223.993   	210.000000	736.082   	210.000000	625.604   	210.000000	752.075   	
220.000000	72071.6   	220.000000	71261.1   	220.000000	72283.3   	220.000000	72499.3   	220.000000	72283.1   	220.000000	516.812   	220.000000	241.09    	220.000000	794.375   	220.000000	674.555   	220.000000	813.606   	
230.000000	77691     	230.000000	76803.9   	230.000000	77908.6   	230.000000	78148.1   	230.000000	77908.6   	230.000000	554.511   	230.000000	258.564   	230.000000	854.076   	230.000000	724.724   	230.000000	876.857   	
240.000000	83456.4   	240.000000	82493.1   	240.000000	83683.5   	240.000000	83947.7   	240.000000	83683.6   	240.000000	592.906   	240.000000	276.4     	240.000000	915.12    	240.000000	776.064   	240.000000	941.769   	
250.000000	89363.5   	250.000000	88324.1   	250.000000	89603.8   	250.000000	89893.2   	250.000000	89603.7   	250.000000	631.955   	250.000000	294.585   	250.000000	977.446   	250.000000	828.531   	250.000000	1008.29   	
260.000000	95408.2   	260.000000	94292.4   	260.000000	95664.5   	260.000000	95980.1   	260.000000	95664.2   	260.000000	671.617   	260.000000	313.106   	260.000000	1041      	260.000000	882.084   	260.000000	1076.36   	
270.000000	101587    	270.000000	100394    	270.000000	101861    	270.000000	102204    	270.000000	101861    	270.000000	711.851   	270.000000	331.952   	270.000000	1105.72   	270.000000	936.683   	270.000000	1145.92   	
280.000000	107895    	280.000000	106625    	280.000000	108190    	280.000000	108561    	280.000000	108190    	280.000000	752.621   	280.000000	351.109   	280.000000	1171.55   	280.000000	992.289   	280.000000	1216.94   	
290.000000	114329    	290.000000	112981    	290.000000	114646    	290.000000	115047    	290.000000	114647    	290.000000	793.893   	290.000000	370.571   	290.000000	1238.45   	290.000000	1048.87   	290.000000	1289.36   	
300.000000	120886    	300.000000	119458    	300.000000	121228    	300.000000	121659    	300.000000	121228    	300.000000	835.632   	300.000000	390.319   	300.000000	1306.38   	300.000000	1106.38   	300.000000	1363.14   	
310.000000	127562    	310.000000	126054    	310.000000	127930    	310.000000	128391    	310.000000	127930    	310.000000	877.807   	310.000000	410.332   	310.000000	1375.27   	310.000000	1164.79   	310.000000	1438.23   	
320.000000	134355    	320.000000	132764    	320.000000	134748    	320.000000	135242    	320.000000	134749    	320.000000	920.39    	320.000000	430.611   	320.000000	1445.09   	320.000000	1224.08   	320.000000	1514.58   	
330.000000	141260    	330.000000	139586    	330.000000	141680    	330.000000	142207    	330.000000	141681    	330.000000	963.351   	330.000000	451.151   	330.000000	1515.8    	330.000000	1284.2    	330.000000	1592.17   	
340.000000	148276    	340.000000	146516    	340.000000	148724    	340.000000	149284    	340.000000	148724    	340.000000	1006.66   	340.000000	471.928   	340.000000	1587.35   	340.000000	1345.13   	340.000000	1670.94   	
350.000000	155398    	350.000000	153551    	350.000000	155874    	350.000000	156468    	350.000000	155875    	350.000000	1050.3    	350.000000	492.944   	350.000000	1659.71   	350.000000	1406.83   	350.000000	1750.86   	
360.000000	162625    	360.000000	160688    	360.000000	163129    	360.000000	163757    	360.000000	163129    	360.000000	1094.24   	360.000000	514.199   	360.000000	1732.84   	360.000000	1469.3    	360.000000	1831.89   	
370.000000	169954    	370.000000	167925    	370.000000	170484    	370.000000	171149    	370.000000	170485    	370.000000	1138.46   	370.000000	535.673   	370.000000	1806.71   	370.000000	1532.48   	370.000000	1914      	
380.000000	177382    	380.000000	175258    	380.000000	177938    	380.000000	178640    	380.000000	177939    	380.000000	1182.94   	380.000000	557.352   	380.000000	1881.28   	380.000000	1596.36   	380.000000	1997.15   	
390.000000	184907    	390.000000	182686    	390.000000	185488    	390.000000	186227    	390.000000	185490    	390.000000	1227.66   	390.000000	579.233   	390.000000	1956.51   	390.000000	1660.92   	390.000000	2081.3    	
400.000000	192525    	400.000000	190205    	400.000000	193132    	400.000000	193908    	400.000000	193133    	400.000000	1272.59   	400.000000	601.311   	400.000000	2032.39   	400.000000	1726.13   	400.000000	2166.43   	
410.000000	200236    	410.000000	197813    	410.000000	200866    	410.000000	201680    	410.000000	200867    	410.000000	1317.73   	410.000000	623.577   	410.000000	2108.87   	410.000000	1791.97   	410.000000	2252.51   	
420.000000	208036    	420.000000	205508    	420.000000	208687    	420.000000	209541    	420.000000	208688    	420.000000	1363.04   	420.000000	646.028   	420.000000	2185.93   	420.000000	1858.41   	420.000000	2339.49   	
430.000000	215924    	430.000000	213287    	430.000000	216594    	430.000000	217488    	430.000000	216596    	430.000000	1408.52   	430.000000	668.658   	430.000000	2263.54   	430.000000	1925.43   	430.000000	2427.36   	
440.000000	223897    	440.000000	221149    	440.000000	224585    	440.000000	225520    	440.000000	224587    	440.000000	1454.15   	440.000000	691.46    	440.000000	2341.68   	440.000000	1993.02   	440.000000	2516.09   	
450.000000	231954    	450.000000	229090    	450.000000	232657    	450.000000	233633    	450.000000	232659    	450.000000	1499.92   	450.000000	714.43    	450.000000	2420.31   	450.000000	2061.15   	450.000000	2605.64   	
460.000000	240091    	460.000000	237110    	460.000000	240809    	460.000000	241825    	460.000000	240811    	460.000000	1545.8    	460.000000	737.565   	460.000000	2499.42   	460.000000	2129.8    	460.000000	2696      	
470.000000	248308    	470.000000	245206    	470.000000	249037    	470.000000	250096    	470.000000	249039    	470.000000	1591.79   	470.000000	760.861   	470.000000	2578.99   	470.000000	2198.96   	470.000000	2787.13   	
480.000000	256603    	480.000000	253376    	480.000000	257340    	480.000000	258441    	480.000000	257342    	480.000000	1637.88   	480.000000	784.309   	480.000000	2658.98   	480.000000	2268.61   	480.000000	2879      	
490.000000	264973    	490.000000	261618    	490.000000	265716    	490.000000	266861    	490.000000	265718    	490.000000	1684.04   	490.000000	807.895   	490.000000	2739.38   	490.000000	2338.72   	490.000000	2971.61   	
500.000000	273416    	500.000000	269931    	500.000000	274164    	500.000000	275352    	500.000000	274165    	500.000000	1730.28   	500.000000	831.613   	500.000000	2820.17   	500.000000	2409.29   	500.000000	3064.92   	
520.000000	290519    	520.000000	286760    	520.000000	291265    	520.000000	292541    	520.000000	291266    	520.000000	1822.92   	520.000000	879.458   	520.000000	2982.82   	520.000000	2551.72   	520.000000	3253.55   	
540.000000	307896    	540.000000	303851    	540.000000	308629    	540.000000	309996    	540.000000	308630    	540.000000	1915.71   	540.000000	927.839   	540.000000	3146.8    	540.000000	2695.77   	540.000000	3444.73   	
560.000000	325537    	560.000000	321191    	560.000000	326242    	560.000000	327702    	560.000000	326243    	560.000000	2008.58   	560.000000	976.686   	560.000000	3311.95   	560.000000	2841.32   	560.000000	3638.29   	
580.000000	343428    	580.000000	338767    	580.000000	344093    	580.000000	345648    	580.000000	344094    	580.000000	2101.47   	580.000000	1026      	580.000000	3478.16   	580.000000	2988.28   	580.000000	3834.08   	
600.000000	361558    	600.000000	356569    	600.000000	362171    	600.000000	363821    	600.000000	362171    	600.000000	2194.31   	600.000000	1075.76   	600.000000	3645.3    	600.000000	3136.53   	600.000000	4031.96   	
620.000000	379918    	620.000000	374585    	620.000000	380463    	620.000000	382211    	620.000000	380463    	620.000000	2287.05   	620.000000	1125.94   	620.000000	3813.26   	620.000000	3285.98   	620.000000	4231.78   	
640.000000	398496    	640.000000	392806    	640.000000	398959    	640.000000	400807    	640.000000	398959    	640.000000	2379.64   	640.000000	1176.5    	640.000000	3981.95   	640.000000	3436.54   	640.000000	4433.43   	
660.000000	417283    	660.000000	411222    	660.000000	417650    	660.000000	419599    	660.000000	417651    	660.000000	2472.04   	660.000000	1227.42   	660.000000	4151.26   	660.000000	3588.13   	660.000000	4636.78   	
680.000000	436269    	680.000000	429824    	680.000000	436526    	680.000000	438578    	680.000000	436528    	680.000000	2564.22   	680.000000	1278.69   	680.000000	4321.11   	680.000000	3740.67   	680.000000	4841.71   	
700.000000	455446    	700.000000	448603    	700.000000	455580    	700.000000	457736    	700.000000	455581    	700.000000	2656.12   	700.000000	1330.29   	700.000000	4491.41   	700.000000	3894.08   	700.000000	5048.12   	
720.000000	474806    	720.000000	467552    	720.000000	474803    	720.000000	477063    	720.000000	474804    	720.000000	2747.73   	720.000000	1382.22   	720.000000	4662.1    	720.000000	4048.29   	720.000000	5255.9    	
740.000000	494340    	740.000000	486663    	740.000000	494187    	740.000000	496553    	740.000000	494187    	740.000000	2839.01   	740.000000	1434.44   	740.000000	4833.11   	740.000000	4203.24   	740.000000	5464.97   	
760.000000	514040    	760.000000	505927    	760.000000	513723    	760.000000	516197    	760.000000	513724    	760.000000	2929.95   	760.000000	1486.97   	760.000000	5004.36   	760.000000	4358.87   	760.000000	5675.23   	
780.000000	533900    	780.000000	525339    	780.000000	533405    	780.000000	535989    	780.000000	533407    	780.000000	3020.51   	780.000000	1539.78   	780.000000	5175.8    	780.000000	4515.11   	780.000000	5886.6    	
800.000000	553912    	800.000000	544892    	800.000000	553227    	800.000000	555921    	800.000000	553230    	800.000000	3110.68   	800.000000	1592.86   	800.000000	5347.37   	800.000000	4671.92   	800.000000	6098.99   	
820.000000	574069    	820.000000	564578    	820.000000	573184    	820.000000	575989    	820.000000	573187    	820.000000	3200.44   	820.000000	1646.16   	820.000000	5519.02   	820.000000	4829.24   	820.000000	6312.32   	
840.000000	594365    	840.000000	584393    	840.000000	593266    	840.000000	596182    	840.000000	593269    	840.000000	3289.74   	840.000000	1699.66   	840.000000	5690.68   	840.000000	4986.99   	840.000000	6526.5    	
860.000000	614794    	860.000000	604330    	860.000000	613466    	860.000000	616494    	860.000000	613469    	860.000000	3378.55   	860.000000	1753.37   	860.000000	5862.29   	860.000000	5145.13   	860.000000	6741.45   	
880.000000	635349    	880.000000	624384    	880.000000	633779    	880.000000	636920    	880.000000	633782    	880.000000	3466.87   	880.000000	1807.29   	880.000000	6033.81   	880.000000	5303.62   	880.000000	6957.09   	
900.000000	656026    	900.000000	644550    	900.000000	654199    	900.000000	657455    	900.000000	654203    	900.000000	3554.69   	900.000000	1861.42   	900.000000	6205.21   	900.000000	5462.4    	900.000000	7173.36   	
920.000000	676818    	920.000000	664822    	920.000000	674723    	920.000000	678094    	920.000000	674727    	920.000000	3642      	920.000000	1915.75   	920.000000	6376.44   	920.000000	5621.44   	920.000000	7390.22   	
940.000000	697720    	940.000000	685196    	940.000000	695346    	940.000000	698832    	940.000000	695350    	940.000000	3728.8    	940.000000	1970.29   	940.000000	6547.48   	940.000000	5780.72   	940.000000	7607.6    	
960.000000	718728    	960.000000	705667    	960.000000	716064    	960.000000	719665    	960.000000	716067    	960.000000	3815.08   	960.000000	2025      	960.000000	6718.3    	960.000000	5940.18   	960.000000	7825.46   	
980.000000	739836    	980.000000	726231    	980.000000	736872    	980.000000	740589    	980.000000	736874    	980.000000	3900.83   	980.000000	2079.89   	980.000000	6888.86   	980.000000	6099.81   	980.000000	8043.74   	
1000.000000	761039    	1000.000000	746883    	1000.000000	757766    	1000.000000	761600    	1000.000000	757768    	1000.000000	3986.07   	1000.000000	2134.93   	1000.000000	7059.15   	1000.000000	6259.56   	1000.000000	8262.4    	
1020.000000	782334    	1020.000000	767620    	1020.000000	778743    	1020.000000	782694    	1020.000000	778743    	1020.000000	4070.78   	1020.000000	2190.12   	1020.000000	7229.14   	1020.000000	6419.42   	1020.000000	8481.4    	
1040.000000	803715    	1040.000000	788438    	1040.000000	799798    	1040.000000	803867    	1040.000000	799798    	1040.000000	4154.96   	1040.000000	2245.45   	1040.000000	7398.8    	1040.000000	6579.35   	1040.000000	8700.69   	
1060.000000	825179    	1060.000000	809332    	1060.000000	820927    	1060.000000	825117    	1060.000000	820929    	1060.000000	4238.61   	1060.000000	2300.92   	1060.000000	7568.13   	1060.000000	6739.33   	1060.000000	8920.24   	
1080.000000	846721    	1080.000000	830299    	1080.000000	842129    	1080.000000	846439    	1080.000000	842131    	1080.000000	4321.74   	1080.000000	2356.53   	1080.000000	7737.09   	1080.000000	6899.34   	1080.000000	9140      	
1100.000000	868338    	1100.000000	851337    	1100.000000	863400    	1100.000000	867830    	1100.000000	863403    	1100.000000	4404.34   	1100.000000	2412.28   	1100.000000	7905.68   	1100.000000	7059.35   	1100.000000	9359.95   	
1120.000000	890026    	1120.000000	872441    	1120.000000	884737    	1120.000000	889288    	1120.000000	884741    	1120.000000	4486.41   	1120.000000	2468.17   	1120.000000	8073.87   	1120.000000	7219.34   	1120.000000	9580.04   	
1140.000000	911781    	1140.000000	893608    	1140.000000	906137    	1140.000000	910810    	1140.000000	906142    	1140.000000	4567.96   	1140.000000	2524.21   	1140.000000	8241.65   	1140.000000	7379.29   	1140.000000	9800.26   	
1160.000000	933600    	1160.000000	914836    	1160.000000	927599    	1160.000000	932393    	1160.000000	927603    	1160.000000	4648.98   	1160.000000	2580.4    	1160.000000	8409.01   	1160.000000	7539.18   	1160.000000	10020.6   	
1180.000000	955480    	1180.000000	936121    	1180.000000	949118    	1180.000000	954034    	1180.000000	949123    	1180.000000	4729.49   	1180.000000	2636.72   	1180.000000	8575.94   	1180.000000	7699      	1180.000000	10240.9   	
1200.000000	977416    	1200.000000	957461    	1200.000000	970694    	1200.000000	975732    	1200.000000	970698    	1200.000000	4809.47   	1200.000000	2693.2    	1200.000000	8742.42   	1200.000000	7858.72   	1200.000000	10461.3   	
1220.000000	999406    	1220.000000	978853    	1220.000000	992323    	1220.000000	997482    	1220.000000	992326    	1220.000000	4888.94   	1220.000000	2749.8    	1220.000000	8908.44   	1220.000000	8018.33   	1220.000000	10681.7   	
1240.000000	1.02145e+06	1240.000000	1.00029e+06	1240.000000	1.014e+06 	1240.000000	1.01928e+06	1240.000000	1.01401e+06	1240.000000	4967.89   	1240.000000	2806.54   	1240.000000	9074      	1240.000000	8177.82   	1240.000000	10902.1   	
1260.000000	1.04354e+06	1260.000000	1.02178e+06	1260.000000	1.03573e+06	1260.000000	1.04113e+06	1260.000000	1.03573e+06	1260.000000	5046.33   	1260.000000	2863.4    	1260.000000	9239.08   	1260.000000	8337.16   	1260.000000	11122.4   	
1280.000000	1.06567e+06	1280.000000	1.04332e+06	1280.000000	1.0575e+06	1280.000000	1.06303e+06	1280.000000	1.05751e+06	1280.000000	5124.27   	1280.000000	2920.38   	1280.000000	9403.68   	1280.000000	8496.35   	1280.000000	11342.7   	
1300.000000	1.08785e+06	1300.000000	1.06489e+06	1300.000000	1.07932e+06	1300.000000	1.08497e+06	1300.000000	1.07933e+06	1300.000000	5201.7    	1300.000000	2977.48   	1300.000000	9567.79   	1300.000000	8655.38   	1300.000000	11562.8   	
1320.000000	1.11007e+06	1320.000000	1.0865e+06	1320.000000	1.10118e+06	1320.000000	1.10696e+06	1320.000000	1.10119e+06	1320.000000	5278.63   	1320.000000	3034.69   	1320.000000	9731.41   	1320.000000	8814.22   	1320.000000	11782.9   	
1340.000000	1.13232e+06	1340.000000	1.10816e+06	1340.000000	1.12309e+06	1340.000000	1.12899e+06	1340.000000	1.12309e+06	1340.000000	5355.07   	1340.000000	3092.01   	1340.000000	9894.52   	1340.000000	8972.88   	1340.000000	12002.9   	
1360.000000	1.15461e+06	1360.000000	1.12984e+06	1360.000000	1.14503e+06	1360.000000	1.15105e+06	1360.000000	1.14503e+06	1360.000000	5431.01   	1360.000000	3149.44   	1360.000000	10057.1   	1360.000000	9131.33   	1360.000000	12222.7   	
1380.000000	1.17693e+06	1380.000000	1.15157e+06	1380.000000	1.16701e+06	1380.000000	1.17316e+06	1380.000000	1.16701e+06	1380.000000	5506.47   	1380.000000	3206.98   	1380.000000	10219.2   	1380.000000	9289.57   	1380.000000	12442.3   	
1400.000000	1.19928e+06	1400.000000	1.17332e+06	1400.000000	1.18902e+06	1400.000000	1.1953e+06	1400.000000	1.18903e+06	1400.000000	5581.43   	1400.000000	3264.63   	1400.000000	10380.8   	1400.000000	9447.59   	1400.000000	12661.8   	
1420.000000	1.22166e+06	1420.000000	1.1951e+06	1420.000000	1.21107e+06	1420.000000	1.21747e+06	1420.000000	1.21108e+06	1420.000000	5655.92   	1420.000000	3322.38   	1420.000000	10541.9   	1420.000000	9605.38   	1420.000000	12881     	
1440.000000	1.24407e+06	1440.000000	1.21691e+06	1440.000000	1.23315e+06	1440.000000	1.23968e+06	1440.000000	1.23316e+06	1440.000000	5729.94   	1440.000000	3380.24   	1440.000000	10702.4   	1440.000000	9762.93   	1440.000000	13100.1   	
1460.000000	1.2665e+06	1460.000000	1.23875e+06	1460.000000	1.25527e+06	1460.000000	1.26191e+06	1460.000000	1.25527e+06	1460.000000	5803.48   	1460.000000	3438.21   	1460.000000	10862.4   	1460.000000	9920.23   	1460.000000	13319     	
1480.000000	1.28895e+06	1480.000000	1.26061e+06	1480.000000	1.27741e+06	1480.000000	1.28418e+06	1480.000000	1.27741e+06	1480.000000	5876.55   	1480.000000	3496.29   	1480.000000	11021.9   	1480.000000	10077.3   	1480.000000	13537.6   	
1500.000000	1.31142e+06	1500.000000	1.2825e+06	1500.000000	1.29958e+06	1500.000000	1.30648e+06	1500.000000	1.29958e+06	1500.000000	5949.16   	1500.000000	3554.46   	1500.000000	11180.8   	1500.000000	10234.1   	1500.000000	13755.9   	
1520.000000	1.3339e+06	1520.000000	1.30441e+06	1520.000000	1.32178e+06	1520.000000	1.3288e+06	1520.000000	1.32178e+06	1520.000000	6021.31   	1520.000000	3612.75   	1520.000000	11339.3   	1520.000000	10390.6   	1520.000000	13974.1   	
1540.000000	1.35641e+06	1540.000000	1.32633e+06	1540.000000	1.34401e+06	1540.000000	1.35115e+06	1540.000000	1.34401e+06	1540.000000	6093.01   	1540.000000	3671.13   	1540.000000	11497.1   	1540.000000	10546.8   	1540.000000	14191.9   	
1560.000000	1.37892e+06	1560.000000	1.34828e+06	1560.000000	1.36626e+06	1560.000000	1.37353e+06	1560.000000	1.36626e+06	1560.000000	6164.26   	1560.000000	3729.62   	1560.000000	11654.5   	1560.000000	10702.8   	1560.000000	14409.5   	
1580.000000	1.40146e+06	1580.000000	1.37024e+06	1580.000000	1.38853e+06	1580.000000	1.39593e+06	1580.000000	1.38853e+06	1580.000000	6235.06   	1580.000000	3788.2    	1580.000000	11811.3   	1580.000000	10858.4   	1580.000000	14626.7   	
1600.000000	1.424e+06 	1600.000000	1.39222e+06	1600.000000	1.41083e+06	1600.000000	1.41835e+06	1600.000000	1.41083e+06	1600.000000	6305.42   	1600.000000	3846.87   	1600.000000	11967.6   	1600.000000	11013.8   	1600.000000	14843.7   	
1620.000000	1.44655e+06	1620.000000	1.41421e+06	1620.000000	1.43315e+06	1620.000000	1.4408e+06	1620.000000	1.43314e+06	1620.000000	6375.34   	1620.000000	3905.64   	1620.000000	12123.3   	1620.000000	11168.9   	1620.000000	15060.4   	
1640.000000	1.4691e+06	1640.000000	1.43622e+06	1640.000000	1.45549e+06	1640.000000	1.46326e+06	1640.000000	1.45548e+06	1640.000000	6444.84   	1640.000000	3964.49   	1640.000000	12278.5   	1640.000000	11323.7   	1640.000000	15276.7   	
1660.000000	1.49167e+06	1660.000000	1.45824e+06	1660.000000	1.47784e+06	1660.000000	1.48574e+06	1660.000000	1.47784e+06	1660.000000	6513.9    	1660.000000	4023.42   	1660.000000	12433.2   	1660.000000	11478.1   	1660.000000	15492.8   	
1680.000000	1.51424e+06	1680.000000	1.48026e+06	1680.000000	1.50022e+06	1680.000000	1.50825e+06	1680.000000	1.50022e+06	1680.000000	6582.54   	1680.000000	4082.44   	1680.000000	12587.3   	1680.000000	11632.3   	1680.000000	15708.4   	
1700.000000	1.53681e+06	1700.000000	1.5023e+06	1700.000000	1.52261e+06	1700.000000	1.53077e+06	1700.000000	1.52261e+06	1700.000000	6650.77   	1700.000000	4141.54   	1700.000000	12740.9   	1700.000000	11786.1   	1700.000000	15923.8   	
1750.000000	1.59324e+06	1750.000000	1.55743e+06	1750.000000	1.57867e+06	1750.000000	1.58714e+06	1750.000000	1.57867e+06	1750.000000	6819.52   	1750.000000	4289.66   	1750.000000	13122.6   	1750.000000	12169.4   	1750.000000	16460.7   	
1800.000000	1.64966e+06	1800.000000	1.6126e+06	1800.000000	1.63482e+06	1800.000000	1.64361e+06	1800.000000	1.63482e+06	1800.000000	6985.76   	1800.000000	4438.28   	1800.000000	13500.9   	1800.000000	12550.5   	1800.000000	16995.3   	
1850.000000	1.70606e+06	1850.000000	1.66779e+06	1850.000000	1.69105e+06	1850.000000	1.70016e+06	1850.000000	1.69106e+06	1850.000000	7149.54   	1850.000000	4587.44   	1850.000000	13876     	1850.000000	12929.6   	1850.000000	17527.5   	
1900.000000	1.76241e+06	1900.000000	1.72298e+06	1900.000000	1.74736e+06	1900.000000	1.75679e+06	1900.000000	1.74736e+06	1900.000000	7310.94   	1900.000000	4737.15   	1900.000000	14247.8   	1900.000000	13306.6   	1900.000000	18057.4   	
1950.000000	1.8187e+06	1950.000000	1.77817e+06	1950.000000	1.80372e+06	1950.000000	1.81347e+06	1950.000000	1.80373e+06	1950.000000	7470.01   	1950.000000	4887.41   	1950.000000	14616.3   	1950.000000	13681.5   	1950.000000	18584.7   	
2000.000000	1.87491e+06	2000.000000	1.83334e+06	2000.000000	1.86014e+06	2000.000000	1.87021e+06	2000.000000	1.86015e+06	2000.000000	7626.83   	2000.000000	5038.23   	2000.000000	14981.6   	2000.000000	14054.1   	2000.000000	19109.6   	
2100.000000	1.98705e+06	2100.000000	1.94359e+06	2100.000000	1.97311e+06	2100.000000	1.98381e+06	2100.000000	1.97312e+06	2100.000000	7933.92   	2100.000000	5341.53   	2100.000000	15702.8   	2100.000000	14793     	2100.000000	20151.5   	
2200.000000	2.09872e+06	2200.000000	2.05365e+06	2200.000000	2.0862e+06	2200.000000	2.09753e+06	2200.000000	2.08621e+06	2200.000000	8232.69   	2200.000000	5647      	2200.000000	16411.6   	2200.000000	15523     	2200.000000	21182.9   	
2300.000000	2.20985e+06	2300.000000	2.16345e+06	2300.000000	2.19937e+06	2300.000000	2.21133e+06	2300.000000	2.19937e+06	2300.000000	8523.57   	2300.000000	5954.57   	2300.000000	17108.4   	2300.000000	16244.3   	2300.000000	22203.7   	
2400.000000	2.32036e+06	2400.000000	2.27293e+06	2400.000000	2.31257e+06	2400.000000	2.32516e+06	2400.000000	2.31257e+06	2400.000000	8806.99   	2400.000000	6264.14   	2400.000000	17793.5   	2400.000000	16956.8   	2400.000000	23213.6   	
2500.000000	2.43019e+06	2500.000000	2.38204e+06	2500.000000	2.42577e+06	2500.000000	2.43899e+06	2500.000000	2.42578e+06	2500.000000	9083.32   	2500.000000	6575.63   	2500.000000	18467.2   	2500.000000	17660.6   	2500.000000	24212.8   	
2600.000000	2.53929e+06	2600.000000	2.49075e+06	2600.000000	2.53895e+06	2600.000000	2.5528e+06	2600.000000	2.53895e+06	2600.000000	9352.94   	2600.000000	6888.98   	2600.000000	19130     	2600.000000	18355.9   	2600.000000	25201.2   	
2700.000000	2.6476e+06	2700.000000	2.599e+06 	2700.000000	2.65207e+06	2700.000000	2.66655e+06	2700.000000	2.65208e+06	2700.000000	9616.18   	2700.000000	7204.16   	2700.000000	19782.1   	2700.000000	19042.6   	2700.000000	26178.9   	
2800.000000	2.7551e+06	2800.000000	2.70679e+06	2800.000000	2.76513e+06	2800.000000	2.78022e+06	2800.000000	2.76513e+06	2800.000000	9873.37   	2800.000000	7521.19   	2800.000000	20423.8   	2800.000000	19720.9   	2800.000000	27145.9   	
2900.000000	2.86175e+06	2900.000000	2.81406e+06	2900.000000	2.8781e+06	2900.000000	2.89381e+06	2900.000000	2.8781e+06	2900.000000	10124.8   	2900.000000	7840.07   	2900.000000	21055.7   	2900.000000	20391.1   	2900.000000	28102.5   	
3000.000000	2.96752e+06	3000.000000	2.92081e+06	3000.000000	2.99097e+06	3000.000000	3.00729e+06	3000.000000	2.99096e+06	3000.000000	10370.7   	3000.000000	8160.83   	3000.000000	21677.8   	3000.000000	21053.1   	3000.000000	29048.6   	
3200.000000	3.17636e+06	3200.000000	3.13266e+06	3200.000000	3.21634e+06	3200.000000	3.23389e+06	3200.000000	3.21633e+06	3200.000000	10847.2   	3200.000000	8808.01   	3200.000000	22894.5   	3200.000000	22353.6   	3200.000000	30910.5   	
3400.000000	3.38148e+06	3400.000000	3.34221e+06	3400.000000	3.44118e+06	3400.000000	3.45995e+06	3400.000000	3.44116e+06	3400.000000	11304.6   	3400.000000	9462.72   	3400.000000	24076.1   	3400.000000	23623.7   	3400.000000	32732.9   	
