! 7Be range in Si
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
240.000000	83100.8   	240.000000	82140.5   	240.000000	83382.7   	240.000000	83601.8   	240.000000	83382.3   	240.000000	740.447   	240.000000	344.651   	240.000000	1144.78   	240.000000	968.651   	240.000000	1175.38   	
250.000000	88983.2   	250.000000	87947.1   	250.000000	89283.1   	250.000000	89522.8   	250.000000	89282.8   	250.000000	789.227   	250.000000	367.321   	250.000000	1222.79   	250.000000	1034.18   	250.000000	1258.45   	
260.000000	95002.6   	260.000000	93890.6   	260.000000	95323.4   	260.000000	95584.6   	260.000000	95323.4   	260.000000	838.774   	260.000000	390.412   	260.000000	1302.35   	260.000000	1101.07   	260.000000	1343.46   	
270.000000	101155    	270.000000	99966.6   	270.000000	101500    	270.000000	101783    	270.000000	101500    	270.000000	889.036   	270.000000	413.907   	270.000000	1383.36   	270.000000	1169.27   	270.000000	1430.34   	
280.000000	107437    	280.000000	106171    	280.000000	107808    	280.000000	108114    	280.000000	107808    	280.000000	939.969   	280.000000	437.792   	280.000000	1465.78   	280.000000	1238.72   	280.000000	1519.04   	
290.000000	113844    	290.000000	112501    	290.000000	114243    	290.000000	114573    	290.000000	114244    	290.000000	991.529   	290.000000	462.055   	290.000000	1549.53   	290.000000	1309.39   	290.000000	1609.48   	
300.000000	120374    	300.000000	118951    	300.000000	120803    	300.000000	121157    	300.000000	120803    	300.000000	1043.67   	300.000000	486.677   	300.000000	1634.56   	300.000000	1381.23   	300.000000	1701.63   	
310.000000	127022    	310.000000	125519    	310.000000	127483    	310.000000	127862    	310.000000	127484    	310.000000	1096.37   	310.000000	511.628   	310.000000	1720.8    	310.000000	1454.2    	310.000000	1795.41   	
320.000000	133786    	320.000000	132202    	320.000000	134280    	320.000000	134684    	320.000000	134280    	320.000000	1149.56   	320.000000	536.912   	320.000000	1808.21   	320.000000	1528.25   	320.000000	1890.77   	
330.000000	140663    	330.000000	138995    	330.000000	141190    	330.000000	141620    	330.000000	141191    	330.000000	1203.24   	330.000000	562.521   	330.000000	1896.73   	330.000000	1603.35   	330.000000	1987.68   	
340.000000	147649    	340.000000	145896    	340.000000	148210    	340.000000	148667    	340.000000	148211    	340.000000	1257.35   	340.000000	588.428   	340.000000	1986.31   	340.000000	1679.46   	340.000000	2086.06   	
350.000000	154742    	350.000000	152901    	350.000000	155337    	350.000000	155822    	350.000000	155338    	350.000000	1311.87   	350.000000	614.617   	350.000000	2076.9    	350.000000	1756.55   	350.000000	2185.88   	
360.000000	161938    	360.000000	160009    	360.000000	162569    	360.000000	163081    	360.000000	162570    	360.000000	1366.77   	360.000000	641.087   	360.000000	2168.46   	360.000000	1834.57   	360.000000	2287.1    	
370.000000	169237    	370.000000	167215    	370.000000	169901    	370.000000	170442    	370.000000	169902    	370.000000	1422.02   	370.000000	667.845   	370.000000	2260.94   	370.000000	1913.5    	370.000000	2389.65   	
380.000000	176633    	380.000000	174518    	380.000000	177332    	380.000000	177902    	380.000000	177333    	380.000000	1477.59   	380.000000	694.878   	380.000000	2354.3    	380.000000	1993.3    	380.000000	2493.51   	
390.000000	184127    	390.000000	181914    	390.000000	184858    	390.000000	185457    	390.000000	184859    	390.000000	1533.46   	390.000000	722.165   	390.000000	2448.49   	390.000000	2073.95   	390.000000	2598.63   	
400.000000	191714    	400.000000	189402    	400.000000	192477    	400.000000	193106    	400.000000	192478    	400.000000	1589.6    	400.000000	749.691   	400.000000	2543.49   	400.000000	2155.41   	400.000000	2704.96   	
410.000000	199392    	410.000000	196978    	410.000000	200186    	410.000000	200846    	410.000000	200187    	410.000000	1646      	410.000000	777.454   	410.000000	2639.24   	410.000000	2237.66   	410.000000	2812.47   	
420.000000	207160    	420.000000	204641    	420.000000	207983    	420.000000	208675    	420.000000	207984    	420.000000	1702.61   	420.000000	805.448   	420.000000	2735.72   	420.000000	2320.66   	420.000000	2921.13   	
430.000000	215014    	430.000000	212387    	430.000000	215865    	430.000000	216589    	430.000000	215866    	430.000000	1759.44   	430.000000	833.667   	430.000000	2832.9    	430.000000	2404.39   	430.000000	3030.89   	
440.000000	222954    	440.000000	220216    	440.000000	223831    	440.000000	224587    	440.000000	223832    	440.000000	1816.45   	440.000000	862.093   	440.000000	2930.73   	440.000000	2488.83   	440.000000	3141.72   	
450.000000	230977    	450.000000	228125    	450.000000	231878    	450.000000	232666    	450.000000	231879    	450.000000	1873.63   	450.000000	890.71    	450.000000	3029.18   	450.000000	2573.94   	450.000000	3253.58   	
460.000000	239080    	460.000000	236111    	460.000000	240003    	460.000000	240825    	460.000000	240004    	460.000000	1930.96   	460.000000	919.516   	460.000000	3128.24   	460.000000	2659.71   	460.000000	3366.45   	
470.000000	247263    	470.000000	244173    	470.000000	248206    	470.000000	249061    	470.000000	248207    	470.000000	1988.43   	470.000000	948.517   	470.000000	3227.86   	470.000000	2746.11   	470.000000	3480.29   	
480.000000	255523    	480.000000	252309    	480.000000	256483    	480.000000	257372    	480.000000	256484    	480.000000	2046.01   	480.000000	977.715   	480.000000	3328.01   	480.000000	2833.12   	480.000000	3595.06   	
490.000000	263858    	490.000000	260516    	490.000000	264833    	490.000000	265756    	490.000000	264834    	490.000000	2103.7    	490.000000	1007.1    	490.000000	3428.68   	490.000000	2920.71   	490.000000	3710.74   	
500.000000	272266    	500.000000	268794    	500.000000	273254    	500.000000	274212    	500.000000	273254    	500.000000	2161.47   	500.000000	1036.68   	500.000000	3529.83   	500.000000	3008.87   	500.000000	3827.3    	
520.000000	289297    	520.000000	285554    	520.000000	290301    	520.000000	291329    	520.000000	290301    	520.000000	2277.22   	520.000000	1096.31   	520.000000	3733.5    	520.000000	3186.81   	520.000000	4062.94   	
540.000000	306602    	540.000000	302573    	540.000000	307610    	540.000000	308711    	540.000000	307611    	540.000000	2393.16   	540.000000	1156.57   	540.000000	3938.82   	540.000000	3366.78   	540.000000	4301.76   	
560.000000	324169    	560.000000	319840    	560.000000	325169    	560.000000	326344    	560.000000	325169    	560.000000	2509.21   	560.000000	1217.46   	560.000000	4145.61   	560.000000	3548.64   	560.000000	4543.56   	
580.000000	341985    	580.000000	337343    	580.000000	342964    	580.000000	344215    	580.000000	342965    	580.000000	2625.27   	580.000000	1278.93   	580.000000	4353.73   	580.000000	3732.24   	580.000000	4788.15   	
600.000000	360040    	600.000000	355070    	600.000000	360985    	600.000000	362312    	600.000000	360985    	600.000000	2741.28   	600.000000	1340.92   	600.000000	4563.02   	600.000000	3917.46   	600.000000	5035.35   	
620.000000	378322    	620.000000	373011    	620.000000	379220    	620.000000	380625    	620.000000	379221    	620.000000	2857.17   	620.000000	1403.4    	620.000000	4773.33   	620.000000	4104.18   	620.000000	5284.98   	
640.000000	396822    	640.000000	391155    	640.000000	397659    	640.000000	399144    	640.000000	397660    	640.000000	2972.87   	640.000000	1466.36   	640.000000	4984.56   	640.000000	4292.29   	640.000000	5536.89   	
660.000000	415531    	660.000000	409494    	660.000000	416293    	660.000000	417858    	660.000000	416293    	660.000000	3088.33   	660.000000	1529.78   	660.000000	5196.57   	660.000000	4481.69   	660.000000	5790.92   	
680.000000	434438    	680.000000	428019    	680.000000	435112    	680.000000	436758    	680.000000	435112    	680.000000	3203.51   	680.000000	1593.62   	680.000000	5409.25   	680.000000	4672.27   	680.000000	6046.94   	
700.000000	453535    	700.000000	446720    	700.000000	454107    	700.000000	455836    	700.000000	454107    	700.000000	3318.35   	700.000000	1657.89   	700.000000	5622.51   	700.000000	4863.95   	700.000000	6304.81   	
720.000000	472813    	720.000000	465589    	720.000000	473270    	720.000000	475083    	720.000000	473270    	720.000000	3432.82   	720.000000	1722.55   	720.000000	5836.25   	720.000000	5056.63   	720.000000	6564.4    	
740.000000	492265    	740.000000	484620    	740.000000	492594    	740.000000	494491    	740.000000	492594    	740.000000	3546.89   	740.000000	1787.59   	740.000000	6050.39   	740.000000	5250.23   	740.000000	6825.59   	
760.000000	511883    	760.000000	503804    	760.000000	512071    	760.000000	514053    	760.000000	512070    	760.000000	3660.52   	760.000000	1853      	760.000000	6264.83   	760.000000	5444.68   	760.000000	7088.27   	
780.000000	531660    	780.000000	523134    	780.000000	531693    	780.000000	533762    	780.000000	531693    	780.000000	3773.68   	780.000000	1918.76   	780.000000	6479.52   	780.000000	5639.9    	780.000000	7352.33   	
800.000000	551588    	800.000000	542605    	800.000000	551455    	800.000000	553612    	800.000000	551456    	800.000000	3886.36   	800.000000	1984.86   	800.000000	6694.37   	800.000000	5835.82   	800.000000	7617.68   	
820.000000	571661    	820.000000	562209    	820.000000	571351    	820.000000	573595    	820.000000	571351    	820.000000	3998.52   	820.000000	2051.3    	820.000000	6909.32   	820.000000	6032.39   	820.000000	7884.21   	
840.000000	591872    	840.000000	581941    	840.000000	591371    	840.000000	593704    	840.000000	591371    	840.000000	4110.11   	840.000000	2118.02   	840.000000	7124.28   	840.000000	6229.5    	840.000000	8151.8    	
860.000000	612215    	860.000000	601795    	860.000000	611510    	860.000000	613932    	860.000000	611509    	860.000000	4221.09   	860.000000	2184.99   	860.000000	7339.18   	860.000000	6427.09   	860.000000	8420.33   	
880.000000	632685    	880.000000	621765    	880.000000	631761    	880.000000	634272    	880.000000	631760    	880.000000	4331.46   	880.000000	2252.17   	880.000000	7553.97   	880.000000	6625.11   	880.000000	8689.74   	
900.000000	653275    	900.000000	641847    	900.000000	652118    	900.000000	654722    	900.000000	652119    	900.000000	4441.19   	900.000000	2319.58   	900.000000	7768.6    	900.000000	6823.51   	900.000000	8959.95   	
920.000000	673980    	920.000000	662034    	920.000000	672579    	920.000000	675274    	920.000000	672580    	920.000000	4550.3    	920.000000	2387.22   	920.000000	7983.03   	920.000000	7022.23   	920.000000	9230.88   	
940.000000	694795    	940.000000	682323    	940.000000	693139    	940.000000	695926    	940.000000	693140    	940.000000	4658.76   	940.000000	2455.11   	940.000000	8197.22   	940.000000	7221.24   	940.000000	9502.47   	
960.000000	715715    	960.000000	702708    	960.000000	713794    	960.000000	716672    	960.000000	713794    	960.000000	4766.57   	960.000000	2523.24   	960.000000	8411.13   	960.000000	7420.49   	960.000000	9774.65   	
980.000000	736735    	980.000000	723186    	980.000000	734538    	980.000000	737509    	980.000000	734538    	980.000000	4873.74   	980.000000	2591.58   	980.000000	8624.72   	980.000000	7619.95   	980.000000	10047.4   	
1000.000000	757849    	1000.000000	743752    	1000.000000	755367    	1000.000000	758432    	1000.000000	755367    	1000.000000	4980.25   	1000.000000	2660.12   	1000.000000	8837.97   	1000.000000	7819.56   	1000.000000	10320.6   	
1020.000000	779055    	1020.000000	764402    	1020.000000	776279    	1020.000000	779438    	1020.000000	776279    	1020.000000	5086.1    	1020.000000	2728.85   	1020.000000	9050.84   	1020.000000	8019.3    	1020.000000	10594.2   	
1040.000000	800347    	1040.000000	785132    	1040.000000	797269    	1040.000000	800522    	1040.000000	797270    	1040.000000	5191.29   	1040.000000	2797.74   	1040.000000	9263.31   	1040.000000	8219.14   	1040.000000	10868.1   	
1060.000000	821721    	1060.000000	805939    	1060.000000	818334    	1060.000000	821683    	1060.000000	818336    	1060.000000	5295.83   	1060.000000	2866.81   	1060.000000	9475.36   	1060.000000	8419.04   	1060.000000	11142.4   	
1080.000000	843173    	1080.000000	826819    	1080.000000	839472    	1080.000000	842916    	1080.000000	839474    	1080.000000	5399.7    	1080.000000	2936.05   	1080.000000	9686.95   	1080.000000	8618.97   	1080.000000	11417     	
1100.000000	864700    	1100.000000	847769    	1100.000000	860679    	1100.000000	864218    	1100.000000	860680    	1100.000000	5502.92   	1100.000000	3005.46   	1100.000000	9898.07   	1100.000000	8818.9    	1100.000000	11691.8   	
1120.000000	886297    	1120.000000	868784    	1120.000000	881952    	1120.000000	885587    	1120.000000	881953    	1120.000000	5605.48   	1120.000000	3075.05   	1120.000000	10108.7   	1120.000000	9018.81   	1120.000000	11966.8   	
1140.000000	907961    	1140.000000	889863    	1140.000000	903288    	1140.000000	907019    	1140.000000	903289    	1140.000000	5707.38   	1140.000000	3144.83   	1140.000000	10318.8   	1140.000000	9218.67   	1140.000000	12241.9   	
1160.000000	929689    	1160.000000	911002    	1160.000000	924684    	1160.000000	928511    	1160.000000	924685    	1160.000000	5808.63   	1160.000000	3214.8    	1160.000000	10528.4   	1160.000000	9418.46   	1160.000000	12517.2   	
1180.000000	951476    	1180.000000	932199    	1180.000000	946138    	1180.000000	950062    	1180.000000	946139    	1180.000000	5909.22   	1180.000000	3284.95   	1180.000000	10737.4   	1180.000000	9618.15   	1180.000000	12792.5   	
1200.000000	973321    	1200.000000	953449    	1200.000000	967647    	1200.000000	971669    	1200.000000	967649    	1200.000000	6009.17   	1200.000000	3355.29   	1200.000000	10945.9   	1200.000000	9817.73   	1200.000000	13067.8   	
1220.000000	995219    	1220.000000	974752    	1220.000000	989209    	1220.000000	993329    	1220.000000	989211    	1220.000000	6108.48   	1220.000000	3425.79   	1220.000000	11153.8   	1220.000000	10017.2   	1220.000000	13343.2   	
1240.000000	1.01717e+06	1240.000000	996103    	1240.000000	1.01082e+06	1240.000000	1.01504e+06	1240.000000	1.01082e+06	1240.000000	6207.14   	1240.000000	3496.45   	1240.000000	11361.2   	1240.000000	10216.4   	1240.000000	13618.5   	
1260.000000	1.03917e+06	1260.000000	1.0175e+06	1260.000000	1.03248e+06	1260.000000	1.0368e+06	1260.000000	1.03249e+06	1260.000000	6305.16   	1260.000000	3567.26   	1260.000000	11567.9   	1260.000000	10415.5   	1260.000000	13893.8   	
1280.000000	1.06121e+06	1280.000000	1.03894e+06	1280.000000	1.05419e+06	1280.000000	1.0586e+06	1280.000000	1.05419e+06	1280.000000	6402.55   	1280.000000	3638.21   	1280.000000	11774     	1280.000000	10614.5   	1280.000000	14169     	
1300.000000	1.08329e+06	1300.000000	1.06043e+06	1300.000000	1.07594e+06	1300.000000	1.08046e+06	1300.000000	1.07595e+06	1300.000000	6499.3    	1300.000000	3709.31   	1300.000000	11979.5   	1300.000000	10813.2   	1300.000000	14444.1   	
1320.000000	1.10542e+06	1320.000000	1.08195e+06	1320.000000	1.09774e+06	1320.000000	1.10235e+06	1320.000000	1.09774e+06	1320.000000	6595.44   	1320.000000	3780.53   	1320.000000	12184.4   	1320.000000	11011.6   	1320.000000	14719     	
1340.000000	1.12758e+06	1340.000000	1.10351e+06	1340.000000	1.11957e+06	1340.000000	1.12428e+06	1340.000000	1.11958e+06	1340.000000	6690.95   	1340.000000	3851.9    	1340.000000	12388.7   	1340.000000	11209.9   	1340.000000	14993.8   	
1360.000000	1.14977e+06	1360.000000	1.12511e+06	1360.000000	1.14145e+06	1360.000000	1.14626e+06	1360.000000	1.14145e+06	1360.000000	6785.85   	1360.000000	3923.4    	1360.000000	12592.3   	1360.000000	11407.9   	1360.000000	15268.5   	
1380.000000	1.172e+06 	1380.000000	1.14674e+06	1380.000000	1.16336e+06	1380.000000	1.16827e+06	1380.000000	1.16336e+06	1380.000000	6880.13   	1380.000000	3995.03   	1380.000000	12795.3   	1380.000000	11605.6   	1380.000000	15542.9   	
1400.000000	1.19426e+06	1400.000000	1.16841e+06	1400.000000	1.18531e+06	1400.000000	1.19032e+06	1400.000000	1.18531e+06	1400.000000	6973.81   	1400.000000	4066.8    	1400.000000	12997.7   	1400.000000	11803.1   	1400.000000	15817.1   	
1420.000000	1.21654e+06	1420.000000	1.1901e+06	1420.000000	1.20729e+06	1420.000000	1.2124e+06	1420.000000	1.20729e+06	1420.000000	7066.89   	1420.000000	4138.7    	1420.000000	13199.4   	1420.000000	12000.2   	1420.000000	16091.1   	
1440.000000	1.23886e+06	1440.000000	1.21182e+06	1440.000000	1.2293e+06	1440.000000	1.23451e+06	1440.000000	1.22931e+06	1440.000000	7159.38   	1440.000000	4210.74   	1440.000000	13400.4   	1440.000000	12197.1   	1440.000000	16364.8   	
1460.000000	1.26119e+06	1460.000000	1.23356e+06	1460.000000	1.25135e+06	1460.000000	1.25666e+06	1460.000000	1.25135e+06	1460.000000	7251.27   	1460.000000	4282.91   	1460.000000	13600.8   	1460.000000	12393.6   	1460.000000	16638.2   	
1480.000000	1.28355e+06	1480.000000	1.25533e+06	1480.000000	1.27342e+06	1480.000000	1.27883e+06	1480.000000	1.27343e+06	1480.000000	7342.58   	1480.000000	4355.21   	1480.000000	13800.5   	1480.000000	12589.9   	1480.000000	16911.3   	
1500.000000	1.30592e+06	1500.000000	1.27713e+06	1500.000000	1.29553e+06	1500.000000	1.30103e+06	1500.000000	1.29553e+06	1500.000000	7433.32   	1500.000000	4427.64   	1500.000000	13999.6   	1500.000000	12785.8   	1500.000000	17184.2   	
1520.000000	1.32832e+06	1520.000000	1.29894e+06	1520.000000	1.31766e+06	1520.000000	1.32327e+06	1520.000000	1.31766e+06	1520.000000	7523.47   	1520.000000	4500.2    	1520.000000	14197.9   	1520.000000	12981.3   	1520.000000	17456.7   	
1540.000000	1.35073e+06	1540.000000	1.32078e+06	1540.000000	1.33981e+06	1540.000000	1.34552e+06	1540.000000	1.33982e+06	1540.000000	7613.07   	1540.000000	4572.89   	1540.000000	14395.7   	1540.000000	13176.6   	1540.000000	17728.9   	
1560.000000	1.37315e+06	1560.000000	1.34263e+06	1560.000000	1.362e+06 	1560.000000	1.3678e+06	1560.000000	1.362e+06 	1560.000000	7702.09   	1560.000000	4645.7    	1560.000000	14592.7   	1560.000000	13371.4   	1560.000000	18000.7   	
1580.000000	1.39559e+06	1580.000000	1.3645e+06	1580.000000	1.3842e+06	1580.000000	1.39011e+06	1580.000000	1.38421e+06	1580.000000	7790.57   	1580.000000	4718.63   	1580.000000	14789.1   	1580.000000	13566     	1580.000000	18272.1   	
1600.000000	1.41803e+06	1600.000000	1.38639e+06	1600.000000	1.40643e+06	1600.000000	1.41244e+06	1600.000000	1.40644e+06	1600.000000	7878.49   	1600.000000	4791.68   	1600.000000	14984.8   	1600.000000	13760.1   	1600.000000	18543.2   	
1620.000000	1.44049e+06	1620.000000	1.40829e+06	1620.000000	1.42868e+06	1620.000000	1.43479e+06	1620.000000	1.42869e+06	1620.000000	7965.86   	1620.000000	4864.83   	1620.000000	15179.8   	1620.000000	13953.9   	1620.000000	18813.9   	
1640.000000	1.46295e+06	1640.000000	1.4302e+06	1640.000000	1.45095e+06	1640.000000	1.45716e+06	1640.000000	1.45096e+06	1640.000000	8052.7    	1640.000000	4938.1    	1640.000000	15374.2   	1640.000000	14147.3   	1640.000000	19084.2   	
1660.000000	1.48542e+06	1660.000000	1.45213e+06	1660.000000	1.47324e+06	1660.000000	1.47955e+06	1660.000000	1.47325e+06	1660.000000	8139      	1660.000000	5011.47   	1660.000000	15567.9   	1660.000000	14340.3   	1660.000000	19354.1   	
1680.000000	1.5079e+06	1680.000000	1.47407e+06	1680.000000	1.49555e+06	1680.000000	1.50196e+06	1680.000000	1.49556e+06	1680.000000	8224.77   	1680.000000	5084.94   	1680.000000	15760.9   	1680.000000	14532.9   	1680.000000	19623.6   	
1700.000000	1.53037e+06	1700.000000	1.49601e+06	1700.000000	1.51787e+06	1700.000000	1.52439e+06	1700.000000	1.51788e+06	1700.000000	8310.02   	1700.000000	5158.52   	1700.000000	15953.3   	1700.000000	14725.2   	1700.000000	19892.7   	
1750.000000	1.58657e+06	1750.000000	1.55091e+06	1750.000000	1.57376e+06	1750.000000	1.58053e+06	1750.000000	1.57377e+06	1750.000000	8520.89   	1750.000000	5342.9    	1750.000000	16431.2   	1750.000000	15204     	1750.000000	20563.5   	
1800.000000	1.64276e+06	1800.000000	1.60585e+06	1800.000000	1.62974e+06	1800.000000	1.63676e+06	1800.000000	1.62975e+06	1800.000000	8728.61   	1800.000000	5527.92   	1800.000000	16905.1   	1800.000000	15680.3   	1800.000000	21231.4   	
1850.000000	1.69892e+06	1850.000000	1.6608e+06	1850.000000	1.6858e+06	1850.000000	1.69307e+06	1850.000000	1.68581e+06	1850.000000	8933.26   	1850.000000	5713.6    	1850.000000	17374.7   	1850.000000	16154     	1850.000000	21896.4   	
1900.000000	1.75503e+06	1900.000000	1.71577e+06	1900.000000	1.74193e+06	1900.000000	1.74946e+06	1900.000000	1.74195e+06	1900.000000	9134.94   	1900.000000	5899.96   	1900.000000	17840.3   	1900.000000	16625     	1900.000000	22558.4   	
1950.000000	1.81108e+06	1950.000000	1.77073e+06	1950.000000	1.79813e+06	1950.000000	1.80591e+06	1950.000000	1.79814e+06	1950.000000	9333.7    	1950.000000	6087.01   	1950.000000	18301.8   	1950.000000	17093.4   	1950.000000	23217.3   	
2000.000000	1.86706e+06	2000.000000	1.82567e+06	2000.000000	1.85437e+06	2000.000000	1.86241e+06	2000.000000	1.85439e+06	2000.000000	9529.65   	2000.000000	6274.76   	2000.000000	18759.3   	2000.000000	17559.1   	2000.000000	23873     	
2100.000000	1.97873e+06	2100.000000	1.93546e+06	2100.000000	1.96699e+06	2100.000000	1.97553e+06	2100.000000	1.96701e+06	2100.000000	9913.37   	2100.000000	6652.31   	2100.000000	19662.4   	2100.000000	18482.3   	2100.000000	25174.8   	
2200.000000	2.08994e+06	2200.000000	2.04505e+06	2200.000000	2.07974e+06	2200.000000	2.08878e+06	2200.000000	2.07976e+06	2200.000000	10286.7   	2200.000000	7032.53   	2200.000000	20550.1   	2200.000000	19394.5   	2200.000000	26463.5   	
2300.000000	2.2006e+06	2300.000000	2.15439e+06	2300.000000	2.19256e+06	2300.000000	2.2021e+06	2300.000000	2.19258e+06	2300.000000	10650.1   	2300.000000	7415.35   	2300.000000	21422.6   	2300.000000	20295.7   	2300.000000	27738.8   	
2400.000000	2.31065e+06	2400.000000	2.26341e+06	2400.000000	2.30541e+06	2400.000000	2.31546e+06	2400.000000	2.30543e+06	2400.000000	11004.3   	2400.000000	7800.68   	2400.000000	22280.5   	2400.000000	21186     	2400.000000	29000.6   	
2500.000000	2.42002e+06	2500.000000	2.37207e+06	2500.000000	2.41826e+06	2500.000000	2.42881e+06	2500.000000	2.41829e+06	2500.000000	11349.5   	2500.000000	8188.42   	2500.000000	23124.3   	2500.000000	22065.4   	2500.000000	30248.9   	
2600.000000	2.52866e+06	2600.000000	2.48032e+06	2600.000000	2.53108e+06	2600.000000	2.54214e+06	2600.000000	2.53112e+06	2600.000000	11686.4   	2600.000000	8578.51   	2600.000000	23954.2   	2600.000000	22934.1   	2600.000000	31483.8   	
2700.000000	2.63652e+06	2700.000000	2.58813e+06	2700.000000	2.64386e+06	2700.000000	2.65542e+06	2700.000000	2.64389e+06	2700.000000	12015.3   	2700.000000	8970.9    	2700.000000	24770.8   	2700.000000	23792.2   	2700.000000	32705.3   	
2800.000000	2.74357e+06	2800.000000	2.69546e+06	2800.000000	2.75656e+06	2800.000000	2.76862e+06	2800.000000	2.7566e+06	2800.000000	12336.7   	2800.000000	9365.57   	2800.000000	25574.5   	2800.000000	24639.8   	2800.000000	33913.5   	
2900.000000	2.84977e+06	2900.000000	2.80228e+06	2900.000000	2.86918e+06	2900.000000	2.88173e+06	2900.000000	2.86922e+06	2900.000000	12650.8   	2900.000000	9762.49   	2900.000000	26365.7   	2900.000000	25477.1   	2900.000000	35108.5   	
3000.000000	2.9551e+06	3000.000000	2.90859e+06	3000.000000	2.98169e+06	3000.000000	2.99474e+06	3000.000000	2.98174e+06	3000.000000	12958.1   	3000.000000	10161.7   	3000.000000	27144.8   	3000.000000	26304.3   	3000.000000	36290.7   	
3200.000000	3.16307e+06	3200.000000	3.11955e+06	3200.000000	3.20637e+06	3200.000000	3.22039e+06	3200.000000	3.20641e+06	3200.000000	13553.3   	3200.000000	10966.6   	3200.000000	28668.3   	3200.000000	27929.3   	3200.000000	38616.8   	
3400.000000	3.36733e+06	3400.000000	3.32822e+06	3400.000000	3.43052e+06	3400.000000	3.4455e+06	3400.000000	3.43055e+06	3400.000000	14124.8   	3400.000000	11780.5   	3400.000000	30148     	3400.000000	29516.2   	3400.000000	40893.6   	
3600.000000	3.5678e+06	3600.000000	3.53452e+06	3600.000000	3.65407e+06	3600.000000	3.67001e+06	3600.000000	3.65409e+06	3600.000000	14674.6   	3600.000000	12603.3   	3600.000000	31586.6   	3600.000000	31066.8   	3600.000000	43122.7   	
3800.000000	3.76446e+06	3800.000000	3.73839e+06	3800.000000	3.877e+06 	3800.000000	3.89388e+06	3800.000000	3.87701e+06	3800.000000	15204.4   	3800.000000	13435     	3800.000000	32986.7   	3800.000000	32582.5   	3800.000000	45306     	
4000.000000	3.95729e+06	4000.000000	3.93981e+06	4000.000000	4.09928e+06	4000.000000	4.1171e+06	4000.000000	4.09929e+06	4000.000000	15715.9   	4000.000000	14275.6   	4000.000000	34350.6   	4000.000000	34065     	4000.000000	47445.3   	
4200.000000	4.1463e+06	4200.000000	4.13875e+06	4200.000000	4.32089e+06	4200.000000	4.33965e+06	4200.000000	4.32089e+06	4200.000000	16210.6   	4200.000000	15124.9   	4200.000000	35680.4   	4200.000000	35515.7   	4200.000000	49542.3   	
4400.000000	4.33152e+06	4400.000000	4.33523e+06	4400.000000	4.54183e+06	4400.000000	4.56152e+06	4400.000000	4.54183e+06	4400.000000	16689.7   	4400.000000	15983     	4400.000000	36978.2   	4400.000000	36936.1   	4400.000000	51598.8   	
4600.000000	4.513e+06 	4600.000000	4.52924e+06	4600.000000	4.7621e+06	4600.000000	4.78272e+06	4600.000000	4.7621e+06	4600.000000	17154.2   	4600.000000	16849.7   	4600.000000	38245.6   	4600.000000	38327.4   	4600.000000	53616.5   	
4800.000000	4.69081e+06	4800.000000	4.72081e+06	4800.000000	4.98169e+06	4800.000000	5.00323e+06	4800.000000	4.9817e+06	4800.000000	17605.3   	4800.000000	17724.8   	4800.000000	39484.5   	4800.000000	39691.1   	4800.000000	55596.9   	
5000.000000	4.86499e+06	5000.000000	4.90997e+06	5000.000000	5.20062e+06	5000.000000	5.22308e+06	5000.000000	5.20063e+06	5000.000000	18043.9   	5000.000000	18608.3   	5000.000000	40696.3   	5000.000000	41028.3   	5000.000000	57541.6   	
5250.000000	5.07773e+06	5250.000000	5.14306e+06	5250.000000	5.47337e+06	5250.000000	5.49696e+06	5250.000000	5.47338e+06	5250.000000	18575.6   	5250.000000	19724.2   	5250.000000	42175.2   	5250.000000	42664.2   	5250.000000	59924.5   	
5500.000000	5.28508e+06	5500.000000	5.37249e+06	5500.000000	5.74511e+06	5500.000000	5.76983e+06	5500.000000	5.74513e+06	5500.000000	19090.5   	5500.000000	20852.7   	5500.000000	43616.5   	5500.000000	44262.6   	5500.000000	62256.4   	
6000.000000	5.68419e+06	6000.000000	5.82066e+06	6000.000000	6.28566e+06	6000.000000	6.31261e+06	6000.000000	6.28569e+06	6000.000000	20074.4   	6000.000000	23146.6   	6000.000000	46395.6   	6000.000000	47354.5   	6000.000000	66777.4   	
6500.000000	6.06355e+06	6500.000000	6.25511e+06	6500.000000	6.82247e+06	6500.000000	6.85161e+06	6500.000000	6.82251e+06	6500.000000	21004.3   	6500.000000	25488.6   	6500.000000	49049.6   	6500.000000	50317.9   	6500.000000	71122.8   	
