! 12B range in Si
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
310.000000	139210    	310.000000	137565    	310.000000	139611    	310.000000	140115    	310.000000	139611    	310.000000	917.01    	310.000000	428.657   	310.000000	1442.97   	310.000000	1216.81   	310.000000	1507.96   	
320.000000	146623    	320.000000	144888    	320.000000	147052    	320.000000	147591    	320.000000	147053    	320.000000	961.494   	320.000000	449.842   	320.000000	1516.23   	320.000000	1278.74   	320.000000	1588.01   	
330.000000	154159    	330.000000	152332    	330.000000	154618    	330.000000	155193    	330.000000	154619    	330.000000	1006.37   	330.000000	471.299   	330.000000	1590.42   	330.000000	1341.54   	330.000000	1669.34   	
340.000000	161815    	340.000000	159895    	340.000000	162304    	340.000000	162915    	340.000000	162305    	340.000000	1051.62   	340.000000	493.004   	340.000000	1665.49   	340.000000	1405.19   	340.000000	1751.92   	
350.000000	169588    	350.000000	167572    	350.000000	170107    	350.000000	170756    	350.000000	170108    	350.000000	1097.21   	350.000000	514.959   	350.000000	1741.42   	350.000000	1469.66   	350.000000	1835.7    	
360.000000	177475    	360.000000	175361    	360.000000	178024    	360.000000	178711    	360.000000	178025    	360.000000	1143.11   	360.000000	537.163   	360.000000	1818.15   	360.000000	1534.91   	360.000000	1920.64   	
370.000000	185473    	370.000000	183259    	370.000000	186052    	370.000000	186777    	370.000000	186053    	370.000000	1189.31   	370.000000	559.596   	370.000000	1895.65   	370.000000	1600.91   	370.000000	2006.71   	
380.000000	193579    	380.000000	191262    	380.000000	194186    	380.000000	194952    	380.000000	194188    	380.000000	1235.77   	380.000000	582.243   	380.000000	1973.89   	380.000000	1667.65   	380.000000	2093.88   	
390.000000	201791    	390.000000	199367    	390.000000	202426    	390.000000	203232    	390.000000	202427    	390.000000	1282.49   	390.000000	605.102   	390.000000	2052.83   	390.000000	1735.09   	390.000000	2182.1    	
400.000000	210106    	400.000000	207573    	400.000000	210767    	400.000000	211614    	400.000000	210768    	400.000000	1329.43   	400.000000	628.165   	400.000000	2132.44   	400.000000	1803.21   	400.000000	2271.34   	
410.000000	218520    	410.000000	215876    	410.000000	219207    	410.000000	220096    	410.000000	219208    	410.000000	1376.58   	410.000000	651.426   	410.000000	2212.69   	410.000000	1871.99   	410.000000	2361.57   	
420.000000	227033    	420.000000	224273    	420.000000	227743    	420.000000	228675    	420.000000	227745    	420.000000	1423.92   	420.000000	674.88    	420.000000	2293.54   	420.000000	1941.39   	420.000000	2452.75   	
430.000000	235641    	430.000000	232763    	430.000000	236372    	430.000000	237348    	430.000000	236374    	430.000000	1471.43   	430.000000	698.52    	430.000000	2374.97   	430.000000	2011.41   	430.000000	2544.86   	
440.000000	244342    	440.000000	241342    	440.000000	245093    	440.000000	246112    	440.000000	245095    	440.000000	1519.1    	440.000000	722.34    	440.000000	2456.95   	440.000000	2082.02   	440.000000	2637.87   	
450.000000	253134    	450.000000	250009    	450.000000	253902    	450.000000	254966    	450.000000	253904    	450.000000	1566.9    	450.000000	746.336   	450.000000	2539.46   	450.000000	2153.19   	450.000000	2731.74   	
460.000000	262015    	460.000000	258761    	460.000000	262798    	460.000000	263907    	460.000000	262800    	460.000000	1614.84   	460.000000	770.504   	460.000000	2622.47   	460.000000	2224.91   	460.000000	2826.46   	
470.000000	270982    	470.000000	267597    	470.000000	271777    	470.000000	272933    	470.000000	271780    	470.000000	1662.88   	470.000000	794.84    	470.000000	2705.95   	470.000000	2297.16   	470.000000	2921.98   	
480.000000	280034    	480.000000	276513    	480.000000	280839    	480.000000	282041    	480.000000	280841    	480.000000	1711.02   	480.000000	819.336   	480.000000	2789.88   	480.000000	2369.91   	480.000000	3018.29   	
490.000000	289168    	490.000000	285507    	490.000000	289980    	490.000000	291229    	490.000000	289982    	490.000000	1759.25   	490.000000	843.975   	490.000000	2874.23   	490.000000	2443.16   	490.000000	3115.37   	
500.000000	298383    	500.000000	294579    	500.000000	299198    	500.000000	300495    	500.000000	299200    	500.000000	1807.55   	500.000000	868.753   	500.000000	2959      	500.000000	2516.88   	500.000000	3213.17   	
520.000000	317047    	520.000000	312945    	520.000000	317861    	520.000000	319254    	520.000000	317862    	520.000000	1904.33   	520.000000	918.734   	520.000000	3129.66   	520.000000	2665.66   	520.000000	3410.9    	
540.000000	336012    	540.000000	331597    	540.000000	336811    	540.000000	338302    	540.000000	336812    	540.000000	2001.26   	540.000000	969.276   	540.000000	3301.71   	540.000000	2816.15   	540.000000	3611.3    	
560.000000	355263    	560.000000	350520    	560.000000	356032    	560.000000	357626    	560.000000	356033    	560.000000	2098.28   	560.000000	1020.3    	560.000000	3475      	560.000000	2968.2    	560.000000	3814.2    	
580.000000	374787    	580.000000	369701    	580.000000	375513    	580.000000	377210    	580.000000	375514    	580.000000	2195.32   	580.000000	1071.82   	580.000000	3649.39   	580.000000	3121.72   	580.000000	4019.42   	
600.000000	394574    	600.000000	389128    	600.000000	395242    	600.000000	397043    	600.000000	395242    	600.000000	2292.3    	600.000000	1123.8    	600.000000	3824.75   	600.000000	3276.59   	600.000000	4226.84   	
620.000000	414609    	620.000000	408789    	620.000000	415204    	620.000000	417112    	620.000000	415204    	620.000000	2389.19   	620.000000	1176.22   	620.000000	4000.99   	620.000000	3432.72   	620.000000	4436.29   	
640.000000	434884    	640.000000	428674    	640.000000	435389    	640.000000	437406    	640.000000	435390    	640.000000	2485.92   	640.000000	1229.04   	640.000000	4177.97   	640.000000	3590      	640.000000	4647.65   	
660.000000	455386    	660.000000	448772    	660.000000	455787    	660.000000	457914    	660.000000	455788    	660.000000	2582.45   	660.000000	1282.24   	660.000000	4355.62   	660.000000	3748.36   	660.000000	4860.8    	
680.000000	476106    	680.000000	469073    	680.000000	476387    	680.000000	478626    	680.000000	476388    	680.000000	2678.73   	680.000000	1335.8    	680.000000	4533.83   	680.000000	3907.71   	680.000000	5075.6    	
700.000000	497035    	700.000000	489567    	700.000000	497181    	700.000000	499533    	700.000000	497182    	700.000000	2774.74   	700.000000	1389.7    	700.000000	4712.52   	700.000000	4067.97   	700.000000	5291.95   	
720.000000	518162    	720.000000	510246    	720.000000	518159    	720.000000	520626    	720.000000	518160    	720.000000	2870.44   	720.000000	1443.94   	720.000000	4891.61   	720.000000	4229.07   	720.000000	5509.75   	
740.000000	539480    	740.000000	531101    	740.000000	539313    	740.000000	541895    	740.000000	539313    	740.000000	2965.8    	740.000000	1498.5    	740.000000	5071.04   	740.000000	4390.94   	740.000000	5728.89   	
760.000000	560979    	760.000000	552125    	760.000000	560633    	760.000000	563333    	760.000000	560634    	760.000000	3060.8    	760.000000	1553.38   	760.000000	5250.72   	760.000000	4553.51   	760.000000	5949.27   	
780.000000	582652    	780.000000	573310    	780.000000	582112    	780.000000	584932    	780.000000	582114    	780.000000	3155.4    	780.000000	1608.55   	780.000000	5430.6    	780.000000	4716.74   	780.000000	6170.81   	
800.000000	604491    	800.000000	594647    	800.000000	603744    	800.000000	606684    	800.000000	603748    	800.000000	3249.6    	800.000000	1663.99   	800.000000	5610.62   	800.000000	4880.54   	800.000000	6393.43   	
820.000000	626489    	820.000000	616132    	820.000000	625523    	820.000000	628584    	820.000000	625527    	820.000000	3343.37   	820.000000	1719.68   	820.000000	5790.72   	820.000000	5044.89   	820.000000	6617.04   	
840.000000	648638    	840.000000	637756    	840.000000	647439    	840.000000	650621    	840.000000	647442    	840.000000	3436.66   	840.000000	1775.57   	840.000000	5970.83   	840.000000	5209.69   	840.000000	6841.53   	
860.000000	670933    	860.000000	659514    	860.000000	669484    	860.000000	672788    	860.000000	669487    	860.000000	3529.44   	860.000000	1831.67   	860.000000	6150.89   	860.000000	5374.89   	860.000000	7066.81   	
880.000000	693365    	880.000000	681399    	880.000000	691651    	880.000000	695080    	880.000000	691655    	880.000000	3621.7    	880.000000	1888      	880.000000	6330.85   	880.000000	5540.45   	880.000000	7292.83   	
900.000000	715930    	900.000000	703406    	900.000000	713937    	900.000000	717490    	900.000000	713940    	900.000000	3713.44   	900.000000	1944.55   	900.000000	6510.68   	900.000000	5706.33   	900.000000	7519.52   	
920.000000	738621    	920.000000	725529    	920.000000	736335    	920.000000	740013    	920.000000	736339    	920.000000	3804.65   	920.000000	2001.31   	920.000000	6690.35   	920.000000	5872.47   	920.000000	7746.81   	
940.000000	761432    	940.000000	747764    	940.000000	758841    	940.000000	762645    	940.000000	758845    	940.000000	3895.32   	940.000000	2058.28   	940.000000	6869.81   	940.000000	6038.86   	940.000000	7974.65   	
960.000000	784357    	960.000000	770104    	960.000000	781450    	960.000000	785381    	960.000000	781453    	960.000000	3985.45   	960.000000	2115.44   	960.000000	7049.03   	960.000000	6205.44   	960.000000	8202.99   	
980.000000	807393    	980.000000	792546    	980.000000	804159    	980.000000	808215    	980.000000	804161    	980.000000	4075.04   	980.000000	2172.77   	980.000000	7227.99   	980.000000	6372.2    	980.000000	8431.78   	
1000.000000	830532    	1000.000000	815084    	1000.000000	826961    	1000.000000	831145    	1000.000000	826962    	1000.000000	4164.08   	1000.000000	2230.27   	1000.000000	7406.66   	1000.000000	6539.09   	1000.000000	8660.96   	
1020.000000	853772    	1020.000000	837714    	1020.000000	849852    	1020.000000	854164    	1020.000000	849853    	1020.000000	4252.57   	1020.000000	2287.93   	1020.000000	7585.02   	1020.000000	6706.08   	1020.000000	8890.49   	
1040.000000	877105    	1040.000000	860433    	1040.000000	872830    	1040.000000	877271    	1040.000000	872831    	1040.000000	4340.52   	1040.000000	2345.73   	1040.000000	7763.04   	1040.000000	6873.16   	1040.000000	9120.33   	
1060.000000	900529    	1060.000000	883235    	1060.000000	895889    	1060.000000	900461    	1060.000000	895890    	1060.000000	4427.91   	1060.000000	2403.68   	1060.000000	7940.7    	1060.000000	7040.28   	1060.000000	9350.44   	
1080.000000	924039    	1080.000000	906117    	1080.000000	919027    	1080.000000	923730    	1080.000000	919029    	1080.000000	4514.74   	1080.000000	2461.77   	1080.000000	8117.98   	1080.000000	7207.44   	1080.000000	9580.77   	
1100.000000	947629    	1100.000000	929075    	1100.000000	942240    	1100.000000	947075    	1100.000000	942243    	1100.000000	4601.03   	1100.000000	2520.01   	1100.000000	8294.87   	1100.000000	7374.59   	1100.000000	9811.3    	
1120.000000	971298    	1120.000000	952106    	1120.000000	965525    	1120.000000	970492    	1120.000000	965529    	1120.000000	4686.77   	1120.000000	2578.4    	1120.000000	8471.34   	1120.000000	7541.73   	1120.000000	10042     	
1140.000000	995039    	1140.000000	975207    	1140.000000	988880    	1140.000000	993979    	1140.000000	988885    	1140.000000	4771.96   	1140.000000	2636.94   	1140.000000	8647.38   	1140.000000	7708.82   	1140.000000	10272.8   	
1160.000000	1.01885e+06	1160.000000	998373    	1160.000000	1.0123e+06	1160.000000	1.01753e+06	1160.000000	1.01231e+06	1160.000000	4856.6    	1160.000000	2695.63   	1160.000000	8822.98   	1160.000000	7875.85   	1160.000000	10503.7   	
1180.000000	1.04273e+06	1180.000000	1.0216e+06	1180.000000	1.03579e+06	1180.000000	1.04115e+06	1180.000000	1.03579e+06	1180.000000	4940.7    	1180.000000	2754.48   	1180.000000	8998.12   	1180.000000	8042.8    	1180.000000	10734.6   	
1200.000000	1.06667e+06	1200.000000	1.04489e+06	1200.000000	1.05933e+06	1200.000000	1.06483e+06	1200.000000	1.05934e+06	1200.000000	5024.26   	1200.000000	2813.47   	1200.000000	9172.8    	1200.000000	8209.66   	1200.000000	10965.6   	
1220.000000	1.09067e+06	1220.000000	1.06824e+06	1220.000000	1.08294e+06	1220.000000	1.08857e+06	1220.000000	1.08294e+06	1220.000000	5107.27   	1220.000000	2872.61   	1220.000000	9347      	1220.000000	8376.4    	1220.000000	11196.6   	
1240.000000	1.11472e+06	1240.000000	1.09163e+06	1240.000000	1.10659e+06	1240.000000	1.11236e+06	1240.000000	1.1066e+06	1240.000000	5189.75   	1240.000000	2931.88   	1240.000000	9520.71   	1240.000000	8543      	1240.000000	11427.6   	
1260.000000	1.13883e+06	1260.000000	1.11509e+06	1260.000000	1.13031e+06	1260.000000	1.1362e+06	1260.000000	1.13031e+06	1260.000000	5271.7    	1260.000000	2991.28   	1260.000000	9693.92   	1260.000000	8709.46   	1260.000000	11658.5   	
1280.000000	1.16298e+06	1280.000000	1.13858e+06	1280.000000	1.15407e+06	1280.000000	1.1601e+06	1280.000000	1.15407e+06	1280.000000	5353.12   	1280.000000	3050.8    	1280.000000	9866.62   	1280.000000	8875.76   	1280.000000	11889.3   	
1300.000000	1.18718e+06	1300.000000	1.16213e+06	1300.000000	1.17788e+06	1300.000000	1.18405e+06	1300.000000	1.17788e+06	1300.000000	5434.01   	1300.000000	3110.45   	1300.000000	10038.8   	1300.000000	9041.89   	1300.000000	12120.1   	
1320.000000	1.21143e+06	1320.000000	1.18572e+06	1320.000000	1.20174e+06	1320.000000	1.20804e+06	1320.000000	1.20174e+06	1320.000000	5514.37   	1320.000000	3170.21   	1320.000000	10210.5   	1320.000000	9207.83   	1320.000000	12350.8   	
1340.000000	1.23572e+06	1340.000000	1.20935e+06	1340.000000	1.22564e+06	1340.000000	1.23208e+06	1340.000000	1.22564e+06	1340.000000	5594.22   	1340.000000	3230.1    	1340.000000	10381.6   	1340.000000	9373.57   	1340.000000	12581.3   	
1360.000000	1.26004e+06	1360.000000	1.23301e+06	1360.000000	1.24958e+06	1360.000000	1.25616e+06	1360.000000	1.24959e+06	1360.000000	5673.56   	1360.000000	3290.09   	1360.000000	10552.2   	1360.000000	9539.1    	1360.000000	12811.6   	
1380.000000	1.2844e+06	1380.000000	1.25672e+06	1380.000000	1.27357e+06	1380.000000	1.28028e+06	1380.000000	1.27358e+06	1380.000000	5752.38   	1380.000000	3350.2    	1380.000000	10722.3   	1380.000000	9704.4    	1380.000000	13041.8   	
1400.000000	1.30879e+06	1400.000000	1.28046e+06	1400.000000	1.2976e+06	1400.000000	1.30444e+06	1400.000000	1.2976e+06	1400.000000	5830.7    	1400.000000	3410.42   	1400.000000	10891.8   	1400.000000	9869.48   	1400.000000	13271.9   	
1420.000000	1.33322e+06	1420.000000	1.30423e+06	1420.000000	1.32166e+06	1420.000000	1.32864e+06	1420.000000	1.32166e+06	1420.000000	5908.51   	1420.000000	3470.76   	1420.000000	11060.8   	1420.000000	10034.3   	1420.000000	13501.7   	
1440.000000	1.35767e+06	1440.000000	1.32804e+06	1440.000000	1.34576e+06	1440.000000	1.35288e+06	1440.000000	1.34576e+06	1440.000000	5985.83   	1440.000000	3531.2    	1440.000000	11229.3   	1440.000000	10198.9   	1440.000000	13731.3   	
1460.000000	1.38214e+06	1460.000000	1.35187e+06	1460.000000	1.36989e+06	1460.000000	1.37714e+06	1460.000000	1.36989e+06	1460.000000	6062.66   	1460.000000	3591.76   	1460.000000	11397.2   	1460.000000	10363.2   	1460.000000	13960.6   	
1480.000000	1.40664e+06	1480.000000	1.37573e+06	1480.000000	1.39406e+06	1480.000000	1.40145e+06	1480.000000	1.39406e+06	1480.000000	6138.99   	1480.000000	3652.43   	1480.000000	11564.5   	1480.000000	10527.3   	1480.000000	14189.7   	
1500.000000	1.43117e+06	1500.000000	1.39961e+06	1500.000000	1.41825e+06	1500.000000	1.42578e+06	1500.000000	1.41825e+06	1500.000000	6214.85   	1500.000000	3713.21   	1500.000000	11731.3   	1500.000000	10691.1   	1500.000000	14418.6   	
1520.000000	1.45571e+06	1520.000000	1.42352e+06	1520.000000	1.44248e+06	1520.000000	1.45014e+06	1520.000000	1.44248e+06	1520.000000	6290.22   	1520.000000	3774.09   	1520.000000	11897.5   	1520.000000	10854.6   	1520.000000	14647.2   	
1540.000000	1.48027e+06	1540.000000	1.44745e+06	1540.000000	1.46674e+06	1540.000000	1.47453e+06	1540.000000	1.46673e+06	1540.000000	6365.12   	1540.000000	3835.08   	1540.000000	12063.1   	1540.000000	11017.8   	1540.000000	14875.5   	
1560.000000	1.50484e+06	1560.000000	1.4714e+06	1560.000000	1.49102e+06	1560.000000	1.49895e+06	1560.000000	1.49101e+06	1560.000000	6439.55   	1560.000000	3896.18   	1560.000000	12228.2   	1560.000000	11180.7   	1560.000000	15103.5   	
1580.000000	1.52943e+06	1580.000000	1.49536e+06	1580.000000	1.51533e+06	1580.000000	1.5234e+06	1580.000000	1.51532e+06	1580.000000	6513.51   	1580.000000	3957.38   	1580.000000	12392.8   	1580.000000	11343.3   	1580.000000	15331.2   	
1600.000000	1.55403e+06	1600.000000	1.51935e+06	1600.000000	1.53966e+06	1600.000000	1.54787e+06	1600.000000	1.53965e+06	1600.000000	6587.02   	1600.000000	4018.67   	1600.000000	12556.7   	1600.000000	11505.7   	1600.000000	15558.6   	
1620.000000	1.57864e+06	1620.000000	1.54335e+06	1620.000000	1.56401e+06	1620.000000	1.57236e+06	1620.000000	1.56401e+06	1620.000000	6660.06   	1620.000000	4080.06   	1620.000000	12720.1   	1620.000000	11667.7   	1620.000000	15785.7   	
1640.000000	1.60325e+06	1640.000000	1.56736e+06	1640.000000	1.58839e+06	1640.000000	1.59688e+06	1640.000000	1.58839e+06	1640.000000	6732.66   	1640.000000	4141.54   	1640.000000	12883     	1640.000000	11829.3   	1640.000000	16012.5   	
1660.000000	1.62788e+06	1660.000000	1.59139e+06	1660.000000	1.61279e+06	1660.000000	1.62141e+06	1660.000000	1.61279e+06	1660.000000	6804.81   	1660.000000	4203.11   	1660.000000	13045.3   	1660.000000	11990.7   	1660.000000	16238.9   	
1680.000000	1.65251e+06	1680.000000	1.61543e+06	1680.000000	1.63721e+06	1680.000000	1.64597e+06	1680.000000	1.63721e+06	1680.000000	6876.52   	1680.000000	4264.76   	1680.000000	13207     	1680.000000	12151.8   	1680.000000	16464.9   	
1700.000000	1.67714e+06	1700.000000	1.63948e+06	1700.000000	1.66165e+06	1700.000000	1.67055e+06	1700.000000	1.66165e+06	1700.000000	6947.79   	1700.000000	4326.5    	1700.000000	13368.2   	1700.000000	12312.5   	1700.000000	16690.6   	
1750.000000	1.73872e+06	1750.000000	1.69965e+06	1750.000000	1.72282e+06	1750.000000	1.73207e+06	1750.000000	1.72282e+06	1750.000000	7124.08   	1750.000000	4481.23   	1750.000000	13768.6   	1750.000000	12712.8   	1750.000000	17253.3   	
1800.000000	1.8003e+06	1800.000000	1.75985e+06	1800.000000	1.7841e+06	1800.000000	1.7937e+06	1800.000000	1.7841e+06	1800.000000	7297.74   	1800.000000	4636.5    	1800.000000	14165.6   	1800.000000	13111     	1800.000000	17813.5   	
1850.000000	1.86185e+06	1850.000000	1.82008e+06	1850.000000	1.84547e+06	1850.000000	1.85541e+06	1850.000000	1.84547e+06	1850.000000	7468.84   	1850.000000	4792.32   	1850.000000	14559.1   	1850.000000	13507     	1850.000000	18371.4   	
1900.000000	1.92334e+06	1900.000000	1.88031e+06	1900.000000	1.90691e+06	1900.000000	1.9172e+06	1900.000000	1.90692e+06	1900.000000	7637.44   	1900.000000	4948.71   	1900.000000	14949.2   	1900.000000	13900.8   	1900.000000	18926.6   	
1950.000000	1.98477e+06	1950.000000	1.94054e+06	1950.000000	1.96843e+06	1950.000000	1.97906e+06	1950.000000	1.96843e+06	1950.000000	7803.62   	1950.000000	5105.68   	1950.000000	15335.9   	1950.000000	14292.4   	1950.000000	19479.3   	
2000.000000	2.04611e+06	2000.000000	2.00075e+06	2000.000000	2.03e+06  	2000.000000	2.04098e+06	2000.000000	2.03001e+06	2000.000000	7967.44   	2000.000000	5263.23   	2000.000000	15719.2   	2000.000000	14681.8   	2000.000000	20029.4   	
2100.000000	2.16849e+06	2100.000000	2.12107e+06	2100.000000	2.15329e+06	2100.000000	2.16496e+06	2100.000000	2.15329e+06	2100.000000	8288.25   	2100.000000	5580.08   	2100.000000	16475.9   	2100.000000	15453.6   	2100.000000	21121.3   	
2200.000000	2.29036e+06	2200.000000	2.24118e+06	2200.000000	2.2767e+06	2200.000000	2.28906e+06	2200.000000	2.2767e+06	2200.000000	8600.36   	2200.000000	5899.19   	2200.000000	17219.6   	2200.000000	16216.2   	2200.000000	22202.3   	
2300.000000	2.41164e+06	2300.000000	2.361e+06 	2300.000000	2.4002e+06	2300.000000	2.41325e+06	2300.000000	2.4002e+06	2300.000000	8904.23   	2300.000000	6220.49   	2300.000000	17950.6   	2300.000000	16969.7   	2300.000000	23272     	
2400.000000	2.53224e+06	2400.000000	2.48048e+06	2400.000000	2.52374e+06	2400.000000	2.53748e+06	2400.000000	2.52374e+06	2400.000000	9200.3    	2400.000000	6543.89   	2400.000000	18669.4   	2400.000000	17714.1   	2400.000000	24330.4   	
2500.000000	2.6521e+06	2500.000000	2.59955e+06	2500.000000	2.64728e+06	2500.000000	2.66171e+06	2500.000000	2.64728e+06	2500.000000	9488.98   	2500.000000	6869.29   	2500.000000	19376.4   	2500.000000	18449.3   	2500.000000	25377.5   	
2600.000000	2.77116e+06	2600.000000	2.71819e+06	2600.000000	2.77079e+06	2600.000000	2.7859e+06	2600.000000	2.77079e+06	2600.000000	9770.64   	2600.000000	7196.63   	2600.000000	20071.7   	2600.000000	19175.6   	2600.000000	26413.4   	
2700.000000	2.88936e+06	2700.000000	2.83633e+06	2700.000000	2.89424e+06	2700.000000	2.91004e+06	2700.000000	2.89425e+06	2700.000000	10045.6   	2700.000000	7525.9    	2700.000000	20755.9   	2700.000000	19893     	2700.000000	27437.9   	
2800.000000	3.00668e+06	2800.000000	2.95395e+06	2800.000000	3.01763e+06	2800.000000	3.0341e+06	2800.000000	3.01763e+06	2800.000000	10314.3   	2800.000000	7857.08   	2800.000000	21429.3   	2800.000000	20601.6   	2800.000000	28451.4   	
2900.000000	3.12307e+06	2900.000000	3.07102e+06	2900.000000	3.14091e+06	2900.000000	3.15806e+06	2900.000000	3.14091e+06	2900.000000	10577     	2900.000000	8190.2    	2900.000000	22092.2   	2900.000000	21301.7   	2900.000000	29453.8   	
3000.000000	3.2385e+06	3000.000000	3.18752e+06	3000.000000	3.26408e+06	3000.000000	3.2819e+06	3000.000000	3.26408e+06	3000.000000	10833.9   	3000.000000	8525.28   	3000.000000	22745     	3000.000000	21993.3   	3000.000000	30445.4   	
3200.000000	3.4664e+06	3200.000000	3.41871e+06	3200.000000	3.51004e+06	3200.000000	3.52919e+06	3200.000000	3.51003e+06	3200.000000	11331.6   	3200.000000	9201.37   	3200.000000	24021.6   	3200.000000	23351.9   	3200.000000	32396.6   	
3400.000000	3.69025e+06	3400.000000	3.6474e+06	3400.000000	3.7554e+06	3400.000000	3.77589e+06	3400.000000	3.75539e+06	3400.000000	11809.4   	3400.000000	9885.32   	3400.000000	25261.4   	3400.000000	24678.7   	3400.000000	34306.3   	
3600.000000	3.90995e+06	3600.000000	3.87348e+06	3600.000000	4.00012e+06	3600.000000	4.02193e+06	3600.000000	4.00011e+06	3600.000000	12269.1   	3600.000000	10577     	3600.000000	26466.8   	3600.000000	25975.1   	3600.000000	36176.1   	
3800.000000	4.12547e+06	3800.000000	4.0969e+06	3800.000000	4.24415e+06	3800.000000	4.26727e+06	3800.000000	4.24414e+06	3800.000000	12712.1   	3800.000000	11276.2   	3800.000000	27639.9   	3800.000000	27242.4   	3800.000000	38007.5   	
4000.000000	4.33679e+06	4000.000000	4.31763e+06	4000.000000	4.48747e+06	4000.000000	4.5119e+06	4000.000000	4.48746e+06	4000.000000	13139.9   	4000.000000	11982.8   	4000.000000	28782.7   	4000.000000	28481.9   	4000.000000	39801.9   	
4200.000000	4.54392e+06	4200.000000	4.53566e+06	4200.000000	4.73007e+06	4200.000000	4.75579e+06	4200.000000	4.73006e+06	4200.000000	13553.5   	4200.000000	12696.7   	4200.000000	29897     	4200.000000	29694.8   	4200.000000	41560.9   	
4400.000000	4.74691e+06	4400.000000	4.75097e+06	4400.000000	4.97194e+06	4400.000000	4.99894e+06	4400.000000	4.97193e+06	4400.000000	13954.1   	4400.000000	13417.6   	4400.000000	30984.4   	4400.000000	30882.4   	4400.000000	43286     	
4600.000000	4.9458e+06	4600.000000	4.96359e+06	4600.000000	5.21307e+06	4600.000000	5.24134e+06	4600.000000	5.21306e+06	4600.000000	14342.5   	4600.000000	14145.6   	4600.000000	32046.5   	4600.000000	32045.8   	4600.000000	44978.4   	
4800.000000	5.14065e+06	4800.000000	5.17353e+06	4800.000000	5.45348e+06	4800.000000	5.48301e+06	4800.000000	5.45346e+06	4800.000000	14719.7   	4800.000000	14880.5   	4800.000000	33084.5   	4800.000000	33186     	4800.000000	46639.7   	
5000.000000	5.33154e+06	5000.000000	5.38083e+06	5000.000000	5.69316e+06	5000.000000	5.72394e+06	5000.000000	5.69314e+06	5000.000000	15086.5   	5000.000000	15622.3   	5000.000000	34100     	5000.000000	34304     	5000.000000	48270.9   	
5250.000000	5.56468e+06	5250.000000	5.63627e+06	5250.000000	5.99175e+06	5250.000000	6.02408e+06	5250.000000	5.99173e+06	5250.000000	15531.1   	5250.000000	16559     	5250.000000	35339.2   	5250.000000	35671.9   	5250.000000	50269.7   	
5500.000000	5.79192e+06	5500.000000	5.88771e+06	5500.000000	6.28925e+06	5500.000000	6.32311e+06	5500.000000	6.28923e+06	5500.000000	15961.7   	5500.000000	17506.2   	5500.000000	36546.9   	5500.000000	37008.4   	5500.000000	52225.8   	
6000.000000	6.2293e+06	6000.000000	6.37886e+06	6000.000000	6.88105e+06	6000.000000	6.91794e+06	6000.000000	6.88101e+06	6000.000000	16784.5   	6000.000000	19431.7   	6000.000000	38875.7   	6000.000000	39593.7   	6000.000000	56018.1   	
6500.000000	6.64504e+06	6500.000000	6.85496e+06	6500.000000	7.46877e+06	6500.000000	7.50863e+06	6500.000000	7.46871e+06	6500.000000	17562.1   	6500.000000	21397.6   	6500.000000	41099.7   	6500.000000	42071.5   	6500.000000	59663.1   	
7000.000000	7.04049e+06	7000.000000	7.31674e+06	7000.000000	8.0526e+06	7000.000000	8.0954e+06	7000.000000	8.05254e+06	7000.000000	18300.4   	7000.000000	23402.5   	7000.000000	43230.2   	7000.000000	44452.1   	7000.000000	63174     	
7500.000000	7.41695e+06	7500.000000	7.76489e+06	7500.000000	8.63277e+06	7500.000000	8.67846e+06	7500.000000	8.6327e+06	7500.000000	19004     	7500.000000	25445.5   	7500.000000	45276.7   	7500.000000	46744.1   	7500.000000	66562.4   	
8000.000000	7.77566e+06	8000.000000	8.20011e+06	8000.000000	9.20948e+06	8000.000000	9.25802e+06	8000.000000	9.2094e+06	8000.000000	19676.8   	8000.000000	27526.2   	8000.000000	47247.3   	8000.000000	48955.2   	8000.000000	69838.6   	
8500.000000	8.11777e+06	8500.000000	8.62306e+06	8500.000000	9.78291e+06	8500.000000	9.83426e+06	8500.000000	9.78283e+06	8500.000000	20322.1   	8500.000000	29643.5   	8500.000000	49148.9   	8500.000000	51092     	8500.000000	73011.3   	
9000.000000	8.44436e+06	9000.000000	9.03436e+06	9000.000000	1.03533e+07	9000.000000	1.04074e+07	9000.000000	1.03532e+07	9000.000000	20942.7   	9000.000000	31796.9   	9000.000000	50987.4   	9000.000000	53160.3   	9000.000000	76088.5   	
